model,method,dataset,task,augmentation_rate,tsed_score,bert_score
gemini,synonym,oldleetcode.json,Q00002,0.0,0.96875,0.0
gemini,synonym,oldleetcode.json,Q00002,0.0,0.9833333333333334,0.0
gemini,synonym,oldleetcode.json,Q00002,0.0,0.9833333333333334,0.0
gemini,synonym,oldleetcode.json,Q00002,0.0,0.96875,0.0
gemini,synonym,oldleetcode.json,Q00002,0.0,0.9833333333333334,0.0
gemini,synonym,oldleetcode.json,Q00002,0.05,,
gemini,synonym,oldleetcode.json,Q00002,0.05,,
gemini,synonym,oldleetcode.json,Q00002,0.05,,
gemini,synonym,oldleetcode.json,Q00002,0.05,,
gemini,synonym,oldleetcode.json,Q00002,0.05,,
gemini,synonym,oldleetcode.json,Q00002,0.1,0.96875,0.0
gemini,synonym,oldleetcode.json,Q00002,0.1,0.96875,0.0
gemini,synonym,oldleetcode.json,Q00002,0.1,0.96875,0.0
gemini,synonym,oldleetcode.json,Q00002,0.1,0.96875,0.0
gemini,synonym,oldleetcode.json,Q00002,0.1,0.96875,0.0
gemini,synonym,oldleetcode.json,Q00002,0.15,,
gemini,synonym,oldleetcode.json,Q00002,0.15,,
gemini,synonym,oldleetcode.json,Q00002,0.15,,
gemini,synonym,oldleetcode.json,Q00002,0.15,,
gemini,synonym,oldleetcode.json,Q00002,0.15,,
gemini,synonym,oldleetcode.json,Q00002,0.2,0.9155219780219779,0.0
gemini,synonym,oldleetcode.json,Q00002,0.2,0.7302884615384614,0.0
gemini,synonym,oldleetcode.json,Q00002,0.2,0.7302884615384614,0.0
gemini,synonym,oldleetcode.json,Q00002,0.2,0.7302884615384614,0.0
gemini,synonym,oldleetcode.json,Q00002,0.2,0.9155219780219779,0.0
gemini,synonym,oldleetcode.json,Q00002,0.25,,
gemini,synonym,oldleetcode.json,Q00002,0.25,,
gemini,synonym,oldleetcode.json,Q00002,0.25,,
gemini,synonym,oldleetcode.json,Q00002,0.25,,
gemini,synonym,oldleetcode.json,Q00002,0.25,,
gemini,synonym,oldleetcode.json,Q00002,0.3,0.7302884615384614,0.0
gemini,synonym,oldleetcode.json,Q00002,0.3,0.7302884615384614,0.0
gemini,synonym,oldleetcode.json,Q00002,0.3,0.7302884615384614,0.0
gemini,synonym,oldleetcode.json,Q00002,0.3,0.7302884615384614,0.0
gemini,synonym,oldleetcode.json,Q00002,0.3,0.9833333333333334,0.0
gemini,synonym,oldleetcode.json,Q00002,0.35,,
gemini,synonym,oldleetcode.json,Q00002,0.35,,
gemini,synonym,oldleetcode.json,Q00002,0.35,,
gemini,synonym,oldleetcode.json,Q00002,0.35,,
gemini,synonym,oldleetcode.json,Q00002,0.35,,
gemini,synonym,oldleetcode.json,Q00002,0.4,0.96875,0.0
gemini,synonym,oldleetcode.json,Q00002,0.4,0.96875,0.0
gemini,synonym,oldleetcode.json,Q00002,0.4,0.96875,0.0
gemini,synonym,oldleetcode.json,Q00002,0.4,0.96875,0.0
gemini,synonym,oldleetcode.json,Q00002,0.4,0.96875,0.0
gemini,synonym,oldleetcode.json,Q00002,0.45,,
gemini,synonym,oldleetcode.json,Q00002,0.45,,
gemini,synonym,oldleetcode.json,Q00002,0.45,,
gemini,synonym,oldleetcode.json,Q00002,0.45,,
gemini,synonym,oldleetcode.json,Q00002,0.45,,
gemini,synonym,oldleetcode.json,Q00002,0.5,0.6728021978021979,0.0
gemini,synonym,oldleetcode.json,Q00002,0.5,0.6728021978021979,0.0
gemini,synonym,oldleetcode.json,Q00002,0.5,0.6728021978021979,0.0
gemini,synonym,oldleetcode.json,Q00002,0.5,0.6728021978021979,0.0
gemini,synonym,oldleetcode.json,Q00002,0.5,0.6728021978021979,0.0
gemini,synonym,oldleetcode.json,Q00002,0.55,,
gemini,synonym,oldleetcode.json,Q00002,0.55,,
gemini,synonym,oldleetcode.json,Q00002,0.55,,
gemini,synonym,oldleetcode.json,Q00002,0.55,,
gemini,synonym,oldleetcode.json,Q00002,0.55,,
gemini,synonym,oldleetcode.json,Q00002,0.6,0.6728021978021979,0.0
gemini,synonym,oldleetcode.json,Q00002,0.6,0.6728021978021979,0.0
gemini,synonym,oldleetcode.json,Q00002,0.6,0.6728021978021979,0.0
gemini,synonym,oldleetcode.json,Q00002,0.6,0.6728021978021979,0.0
gemini,synonym,oldleetcode.json,Q00002,0.6,0.6728021978021979,0.0
gemini,synonym,oldleetcode.json,Q00002,0.65,,
gemini,synonym,oldleetcode.json,Q00002,0.65,,
gemini,synonym,oldleetcode.json,Q00002,0.65,,
gemini,synonym,oldleetcode.json,Q00002,0.65,,
