model,method,dataset,task,augmentation_rate,tsed_score,bert_score
gemini,keyboard,newleetcode.json,Q00008,0.0,0.8921609538002981,0.0
gemini,keyboard,newleetcode.json,Q00008,0.0,0.6206259314456034,0.0
gemini,keyboard,newleetcode.json,Q00008,0.0,0.8921609538002981,0.0
gemini,keyboard,newleetcode.json,Q00008,0.0,0.8921609538002981,0.0
gemini,keyboard,newleetcode.json,Q00008,0.0,0.8921609538002981,0.0
gemini,keyboard,newleetcode.json,Q00008,0.05,,
gemini,keyboard,newleetcode.json,Q00008,0.05,,
gemini,keyboard,newleetcode.json,Q00008,0.05,,
gemini,keyboard,newleetcode.json,Q00008,0.05,,
gemini,keyboard,newleetcode.json,Q00008,0.05,,
gemini,keyboard,newleetcode.json,Q00008,0.1,0.5141698956780919,0.0
gemini,keyboard,newleetcode.json,Q00008,0.1,0.5141698956780919,0.0
gemini,keyboard,newleetcode.json,Q00008,0.1,0.47819767441860384,0.0
gemini,keyboard,newleetcode.json,Q00008,0.1,0.5141698956780919,0.0
gemini,keyboard,newleetcode.json,Q00008,0.1,0.5141698956780919,0.0
gemini,keyboard,newleetcode.json,Q00008,0.15,,
gemini,keyboard,newleetcode.json,Q00008,0.15,,
gemini,keyboard,newleetcode.json,Q00008,0.15,,
gemini,keyboard,newleetcode.json,Q00008,0.15,,
gemini,keyboard,newleetcode.json,Q00008,0.15,,
gemini,keyboard,newleetcode.json,Q00008,0.2,0.5444507042253509,0.0
gemini,keyboard,newleetcode.json,Q00008,0.2,0.477259475218658,0.0
gemini,keyboard,newleetcode.json,Q00008,0.2,0.5444507042253509,0.0
gemini,keyboard,newleetcode.json,Q00008,0.2,0.5444507042253509,0.0
gemini,keyboard,newleetcode.json,Q00008,0.2,0.5444507042253509,0.0
gemini,keyboard,newleetcode.json,Q00008,0.25,,
gemini,keyboard,newleetcode.json,Q00008,0.25,,
gemini,keyboard,newleetcode.json,Q00008,0.25,,
gemini,keyboard,newleetcode.json,Q00008,0.25,,
gemini,keyboard,newleetcode.json,Q00008,0.25,,
gemini,keyboard,newleetcode.json,Q00008,0.3,0.4892530160176466,0.0
gemini,keyboard,newleetcode.json,Q00008,0.3,0.4610641200545702,0.0
