model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,keyboard,ourdataset.json,Q00010,0.0,0.37854258121159867,0.9629794955253601
llama,keyboard,ourdataset.json,Q00010,0.0,0.37386669960867364,0.9597457647323608
llama,keyboard,ourdataset.json,Q00010,0.0,,
llama,keyboard,ourdataset.json,Q00010,0.0,,
llama,keyboard,ourdataset.json,Q00010,0.0,,
llama,keyboard,ourdataset.json,Q00010,0.05,,
llama,keyboard,ourdataset.json,Q00010,0.05,,
llama,keyboard,ourdataset.json,Q00010,0.05,,
llama,keyboard,ourdataset.json,Q00010,0.05,,
llama,keyboard,ourdataset.json,Q00010,0.05,,
llama,keyboard,ourdataset.json,Q00010,0.1,0.3063365909123696,0.958931565284729
llama,keyboard,ourdataset.json,Q00010,0.1,0.22519605997092507,0.9583417773246765
llama,keyboard,ourdataset.json,Q00010,0.1,,
llama,keyboard,ourdataset.json,Q00010,0.1,,
llama,keyboard,ourdataset.json,Q00010,0.1,,
llama,keyboard,ourdataset.json,Q00010,0.15,,
llama,keyboard,ourdataset.json,Q00010,0.15,,
llama,keyboard,ourdataset.json,Q00010,0.15,,
llama,keyboard,ourdataset.json,Q00010,0.15,,
llama,keyboard,ourdataset.json,Q00010,0.15,,
llama,keyboard,ourdataset.json,Q00010,0.2,0.26076140118060537,0.9590895771980286
llama,keyboard,ourdataset.json,Q00010,0.2,0.2537552565768403,0.9590895771980286
llama,keyboard,ourdataset.json,Q00010,0.2,0.24276336770285795,0.9562166333198547
llama,keyboard,ourdataset.json,Q00010,0.2,,
llama,keyboard,ourdataset.json,Q00010,0.2,,
llama,keyboard,ourdataset.json,Q00010,0.25,,
llama,keyboard,ourdataset.json,Q00010,0.25,,
llama,keyboard,ourdataset.json,Q00010,0.25,,
llama,keyboard,ourdataset.json,Q00010,0.25,,
llama,keyboard,ourdataset.json,Q00010,0.25,,
llama,keyboard,ourdataset.json,Q00010,0.3,0.22494519874308638,0.9566106796264648
llama,keyboard,ourdataset.json,Q00010,0.3,0.23202937800264345,0.955766499042511
llama,keyboard,ourdataset.json,Q00010,0.3,0.23287432337823874,0.9542562365531921
llama,keyboard,ourdataset.json,Q00010,0.3,0.20851070381292663,0.9568886756896973
llama,keyboard,ourdataset.json,Q00010,0.3,0.21644802303489136,0.9565337896347046
llama,keyboard,ourdataset.json,Q00010,0.35,,
llama,keyboard,ourdataset.json,Q00010,0.35,,
llama,keyboard,ourdataset.json,Q00010,0.35,,
llama,keyboard,ourdataset.json,Q00010,0.35,,
llama,keyboard,ourdataset.json,Q00010,0.35,,
llama,keyboard,ourdataset.json,Q00010,0.4,0.21968903301359086,0.952358603477478
llama,keyboard,ourdataset.json,Q00010,0.4,0.21979656007236983,0.9491875767707825
llama,keyboard,ourdataset.json,Q00010,0.4,0.21726391395078665,0.9525184631347656
llama,keyboard,ourdataset.json,Q00010,0.4,0.23109134258803898,0.9534420967102051
llama,keyboard,ourdataset.json,Q00010,0.4,0.22787664517426415,0.9553337097167969
llama,keyboard,ourdataset.json,Q00010,0.45,,
llama,keyboard,ourdataset.json,Q00010,0.45,,
llama,keyboard,ourdataset.json,Q00010,0.45,,
llama,keyboard,ourdataset.json,Q00010,0.45,,
llama,keyboard,ourdataset.json,Q00010,0.45,,
llama,keyboard,ourdataset.json,Q00010,0.5,0.19241065608485802,0.9532618522644043
llama,keyboard,ourdataset.json,Q00010,0.5,0.19241065608485802,0.9532618522644043
llama,keyboard,ourdataset.json,Q00010,0.5,0.19241065608485802,0.9532618522644043
llama,keyboard,ourdataset.json,Q00010,0.5,0.20710406929247208,0.9526611566543579
llama,keyboard,ourdataset.json,Q00010,0.5,0.1949675580812013,0.9534233212471008
llama,keyboard,ourdataset.json,Q00010,0.55,,
llama,keyboard,ourdataset.json,Q00010,0.55,,
llama,keyboard,ourdataset.json,Q00010,0.55,,
llama,keyboard,ourdataset.json,Q00010,0.55,,
llama,keyboard,ourdataset.json,Q00010,0.55,,
llama,keyboard,ourdataset.json,Q00010,0.6,0.20522682263410874,0.9553077816963196
llama,keyboard,ourdataset.json,Q00010,0.6,0.18535993472358897,0.9529808759689331
llama,keyboard,ourdataset.json,Q00010,0.6,0.18613050843512408,0.9528185725212097
llama,keyboard,ourdataset.json,Q00010,0.6,0.19965682802200554,0.9529269337654114
llama,keyboard,ourdataset.json,Q00010,0.6,0.21015781903350259,0.9550069570541382
llama,keyboard,ourdataset.json,Q00010,0.65,,
llama,keyboard,ourdataset.json,Q00010,0.65,,
llama,keyboard,ourdataset.json,Q00010,0.65,,
llama,keyboard,ourdataset.json,Q00010,0.65,,
llama,keyboard,ourdataset.json,Q00010,0.65,,
llama,keyboard,ourdataset.json,Q00010,0.7,0.20222873573397324,0.9485912322998047
llama,keyboard,ourdataset.json,Q00010,0.7,0.20706444780585515,0.9531927108764648
llama,keyboard,ourdataset.json,Q00010,0.7,0.20410379362666067,0.9514468908309937
llama,keyboard,ourdataset.json,Q00010,0.7,0.2148901306701787,0.9512251615524292
llama,keyboard,ourdataset.json,Q00010,0.7,0.21351335675974753,0.9521733522415161
llama,keyboard,ourdataset.json,Q00010,0.75,,
llama,keyboard,ourdataset.json,Q00010,0.75,,
llama,keyboard,ourdataset.json,Q00010,0.75,,
llama,keyboard,ourdataset.json,Q00010,0.75,,
llama,keyboard,ourdataset.json,Q00010,0.75,,
llama,keyboard,ourdataset.json,Q00010,0.8,0.17972018123982586,0.9493932723999023
llama,keyboard,ourdataset.json,Q00010,0.8,0.17369856821337348,0.9486516714096069
llama,keyboard,ourdataset.json,Q00010,0.8,0.17883916509677453,0.9501104354858398
llama,keyboard,ourdataset.json,Q00010,0.8,0.17883916509677453,0.9501104354858398
llama,keyboard,ourdataset.json,Q00010,0.8,0.17980797755238076,0.9482805132865906
llama,keyboard,ourdataset.json,Q00010,0.85,,
llama,keyboard,ourdataset.json,Q00010,0.85,,
llama,keyboard,ourdataset.json,Q00010,0.85,,
llama,keyboard,ourdataset.json,Q00010,0.85,,
llama,keyboard,ourdataset.json,Q00010,0.85,,
llama,keyboard,ourdataset.json,Q00010,0.9,0.17893125755902073,0.947337806224823
llama,keyboard,ourdataset.json,Q00010,0.9,0.16336833444683557,0.9561353921890259
llama,keyboard,ourdataset.json,Q00010,0.9,0.1532973912583108,0.958366870880127
llama,keyboard,ourdataset.json,Q00010,0.9,0.1970915633945598,0.9551891088485718
llama,keyboard,ourdataset.json,Q00010,0.9,0.18876282838678113,0.949296772480011
llama,keyboard,ourdataset.json,Q00010,0.95,,
llama,keyboard,ourdataset.json,Q00010,0.95,,
llama,keyboard,ourdataset.json,Q00010,0.95,,
llama,keyboard,ourdataset.json,Q00010,0.95,,
llama,keyboard,ourdataset.json,Q00010,0.95,,
llama,keyboard,ourdataset.json,Q00010,1.0,0.1747101086597673,0.9474255442619324
llama,keyboard,ourdataset.json,Q00010,1.0,0.17459680790662335,0.949969470500946
llama,keyboard,ourdataset.json,Q00010,1.0,0.18363329818539667,0.949790358543396
llama,keyboard,ourdataset.json,Q00010,1.0,0.18363329818539667,0.949790358543396
llama,keyboard,ourdataset.json,Q00010,1.0,0.17113023791981147,0.9500859975814819
