model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,keyboard,newleetcode.json,Q00017,0.0,0.9428571428571428,0.9962522387504578
llama,keyboard,newleetcode.json,Q00017,0.0,0.9428571428571428,0.996252179145813
llama,keyboard,newleetcode.json,Q00017,0.0,0.9020408163265307,0.9943782091140747
llama,keyboard,newleetcode.json,Q00017,0.0,0.9428571428571428,0.996252179145813
llama,keyboard,newleetcode.json,Q00017,0.0,0.9020408163265307,0.9943782091140747
llama,keyboard,newleetcode.json,Q00017,0.05,,
llama,keyboard,newleetcode.json,Q00017,0.05,,
llama,keyboard,newleetcode.json,Q00017,0.05,,
llama,keyboard,newleetcode.json,Q00017,0.05,,
llama,keyboard,newleetcode.json,Q00017,0.05,,
llama,keyboard,newleetcode.json,Q00017,0.1,0.9086314525810325,0.9934080839157104
llama,keyboard,newleetcode.json,Q00017,0.1,0.9086314525810325,0.9934080839157104
llama,keyboard,newleetcode.json,Q00017,0.1,0.9428571428571428,0.9949406385421753
llama,keyboard,newleetcode.json,Q00017,0.1,0.7809449259155717,0.9896947741508484
llama,keyboard,newleetcode.json,Q00017,0.1,0.8990054613394654,0.9929714202880859
llama,keyboard,newleetcode.json,Q00017,0.15,,
llama,keyboard,newleetcode.json,Q00017,0.15,,
llama,keyboard,newleetcode.json,Q00017,0.15,,
llama,keyboard,newleetcode.json,Q00017,0.15,,
llama,keyboard,newleetcode.json,Q00017,0.15,,
llama,keyboard,newleetcode.json,Q00017,0.2,0.9096636964645013,0.9915223121643066
llama,keyboard,newleetcode.json,Q00017,0.2,0.5132743362831867,0.9830425977706909
llama,keyboard,newleetcode.json,Q00017,0.2,0.4500689655172415,0.9813535809516907
llama,keyboard,newleetcode.json,Q00017,0.2,0.4500689655172415,0.9812453389167786
llama,keyboard,newleetcode.json,Q00017,0.2,0.4870769230769235,0.9831808805465698
llama,keyboard,newleetcode.json,Q00017,0.25,,
llama,keyboard,newleetcode.json,Q00017,0.25,,
llama,keyboard,newleetcode.json,Q00017,0.25,,
llama,keyboard,newleetcode.json,Q00017,0.25,,
llama,keyboard,newleetcode.json,Q00017,0.25,,
llama,keyboard,newleetcode.json,Q00017,0.3,0.7058974358974359,0.9853148460388184
llama,keyboard,newleetcode.json,Q00017,0.3,0.6045145330859617,0.9830401539802551
llama,keyboard,newleetcode.json,Q00017,0.3,0.44136054421768733,0.9816533923149109
llama,keyboard,newleetcode.json,Q00017,0.3,0.44136054421768733,0.9816533923149109
llama,keyboard,newleetcode.json,Q00017,0.3,0.5451111111111112,0.9817396402359009
llama,keyboard,newleetcode.json,Q00017,0.35,,
llama,keyboard,newleetcode.json,Q00017,0.35,,
llama,keyboard,newleetcode.json,Q00017,0.35,,
llama,keyboard,newleetcode.json,Q00017,0.35,,
llama,keyboard,newleetcode.json,Q00017,0.35,,
llama,keyboard,newleetcode.json,Q00017,0.4,0.621583178726036,0.9823732376098633
llama,keyboard,newleetcode.json,Q00017,0.4,0.43625231910946205,0.9821810722351074
llama,keyboard,newleetcode.json,Q00017,0.4,0.3691280148423008,0.9781666994094849
llama,keyboard,newleetcode.json,Q00017,0.4,0.3691280148423008,0.9781666994094849
