model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,keyboard,newleetcode.json,Q00001,0.0,0.8923976608187134,0.9932651519775391
llama,keyboard,newleetcode.json,Q00001,0.0,0.9138095238095237,0.9929582476615906
llama,keyboard,newleetcode.json,Q00001,0.0,0.9479699248120301,0.9952573776245117
llama,keyboard,newleetcode.json,Q00001,0.0,0.9214369256474519,0.9934843182563782
llama,keyboard,newleetcode.json,Q00001,0.0,0.9479699248120301,0.9951539039611816
llama,keyboard,newleetcode.json,Q00001,0.05,,
llama,keyboard,newleetcode.json,Q00001,0.05,,
llama,keyboard,newleetcode.json,Q00001,0.05,,
llama,keyboard,newleetcode.json,Q00001,0.05,,
llama,keyboard,newleetcode.json,Q00001,0.05,,
llama,keyboard,newleetcode.json,Q00001,0.1,0.40666666666666657,0.9813655614852905
llama,keyboard,newleetcode.json,Q00001,0.1,0.9214369256474519,0.9937170147895813
llama,keyboard,newleetcode.json,Q00001,0.1,0.9479699248120301,0.9940547943115234
llama,keyboard,newleetcode.json,Q00001,0.1,0.9479699248120301,0.9952573776245117
llama,keyboard,newleetcode.json,Q00001,0.1,0.7050000000000004,0.9886645078659058
llama,keyboard,newleetcode.json,Q00001,0.15,,
llama,keyboard,newleetcode.json,Q00001,0.15,,
llama,keyboard,newleetcode.json,Q00001,0.15,,
llama,keyboard,newleetcode.json,Q00001,0.15,,
llama,keyboard,newleetcode.json,Q00001,0.15,,
llama,keyboard,newleetcode.json,Q00001,0.2,0.38496089621644497,0.9842931032180786
llama,keyboard,newleetcode.json,Q00001,0.2,0.7876571428571428,0.9897710680961609
llama,keyboard,newleetcode.json,Q00001,0.2,0.7548663101604278,0.9895685911178589
llama,keyboard,newleetcode.json,Q00001,0.2,0.8418895724158884,0.9914960861206055
llama,keyboard,newleetcode.json,Q00001,0.2,0.7963841807909605,0.991336464881897
llama,keyboard,newleetcode.json,Q00001,0.25,,
llama,keyboard,newleetcode.json,Q00001,0.25,,
llama,keyboard,newleetcode.json,Q00001,0.25,,
llama,keyboard,newleetcode.json,Q00001,0.25,,
llama,keyboard,newleetcode.json,Q00001,0.25,,
llama,keyboard,newleetcode.json,Q00001,0.3,0.3569876357560572,0.9843379855155945
llama,keyboard,newleetcode.json,Q00001,0.3,0.5997860962566846,0.9893831014633179
llama,keyboard,newleetcode.json,Q00001,0.3,0.5724894514767936,0.984911322593689
llama,keyboard,newleetcode.json,Q00001,0.3,0.5745600000000006,0.9848207235336304
llama,keyboard,newleetcode.json,Q00001,0.3,0.4369398907103813,0.9790685772895813
llama,keyboard,newleetcode.json,Q00001,0.35,,
llama,keyboard,newleetcode.json,Q00001,0.35,,
llama,keyboard,newleetcode.json,Q00001,0.35,,
llama,keyboard,newleetcode.json,Q00001,0.35,,
llama,keyboard,newleetcode.json,Q00001,0.35,,
llama,keyboard,newleetcode.json,Q00001,0.4,0.6061189900899956,0.9863364100456238
llama,keyboard,newleetcode.json,Q00001,0.4,0.6510357075484409,0.9899581074714661
llama,keyboard,newleetcode.json,Q00001,0.4,0.6510357075484409,0.9899581074714661
llama,keyboard,newleetcode.json,Q00001,0.4,0.6510357075484409,0.9899581074714661
llama,keyboard,newleetcode.json,Q00001,0.4,0.6510357075484409,0.9899581074714661
llama,keyboard,newleetcode.json,Q00001,0.45,,
llama,keyboard,newleetcode.json,Q00001,0.45,,
llama,keyboard,newleetcode.json,Q00001,0.45,,
llama,keyboard,newleetcode.json,Q00001,0.45,,
llama,keyboard,newleetcode.json,Q00001,0.45,,
llama,keyboard,newleetcode.json,Q00001,0.5,0.36353901420217233,0.984575092792511
llama,keyboard,newleetcode.json,Q00001,0.5,0.40031679197995007,0.9832331538200378
llama,keyboard,newleetcode.json,Q00001,0.5,0.5747500417710946,0.9856365323066711
llama,keyboard,newleetcode.json,Q00001,0.5,0.5747500417710946,0.9856365323066711
llama,keyboard,newleetcode.json,Q00001,0.5,0.5747500417710946,0.9856365323066711
llama,keyboard,newleetcode.json,Q00001,0.55,,
llama,keyboard,newleetcode.json,Q00001,0.55,,
llama,keyboard,newleetcode.json,Q00001,0.55,,
llama,keyboard,newleetcode.json,Q00001,0.55,,
llama,keyboard,newleetcode.json,Q00001,0.55,,
llama,keyboard,newleetcode.json,Q00001,0.6,0.6670628237259816,0.9830220937728882
llama,keyboard,newleetcode.json,Q00001,0.6,0.36049807852965765,0.9839833378791809
llama,keyboard,newleetcode.json,Q00001,0.6,0.30109390142021736,0.9769843220710754
llama,keyboard,newleetcode.json,Q00001,0.6,0.28544502617801065,0.9780675172805786
llama,keyboard,newleetcode.json,Q00001,0.6,0.5456647398843935,0.9809767603874207
llama,keyboard,newleetcode.json,Q00001,0.65,,
llama,keyboard,newleetcode.json,Q00001,0.65,,
llama,keyboard,newleetcode.json,Q00001,0.65,,
llama,keyboard,newleetcode.json,Q00001,0.65,,
llama,keyboard,newleetcode.json,Q00001,0.65,,
llama,keyboard,newleetcode.json,Q00001,0.7,0.5311634085213032,0.9812328219413757
llama,keyboard,newleetcode.json,Q00001,0.7,0.34552414369256484,0.9786788821220398
llama,keyboard,newleetcode.json,Q00001,0.7,0.5764852130325815,0.9807661771774292
llama,keyboard,newleetcode.json,Q00001,0.7,0.35530442773600696,0.982931911945343
llama,keyboard,newleetcode.json,Q00001,0.7,0.5343505430242275,0.9776687622070312
llama,keyboard,newleetcode.json,Q00001,0.75,,
llama,keyboard,newleetcode.json,Q00001,0.75,,
llama,keyboard,newleetcode.json,Q00001,0.75,,
llama,keyboard,newleetcode.json,Q00001,0.75,,
llama,keyboard,newleetcode.json,Q00001,0.75,,
llama,keyboard,newleetcode.json,Q00001,0.8,0.20513751044277395,0.9717758297920227
llama,keyboard,newleetcode.json,Q00001,0.8,0.2532690058479536,0.9793036580085754
llama,keyboard,newleetcode.json,Q00001,0.8,0.5654759261021753,0.9771660566329956
llama,keyboard,newleetcode.json,Q00001,0.8,0.5033405179615706,0.9814491271972656
llama,keyboard,newleetcode.json,Q00001,0.8,0.28464088397790055,0.9731653332710266
llama,keyboard,newleetcode.json,Q00001,0.85,,
llama,keyboard,newleetcode.json,Q00001,0.85,,
llama,keyboard,newleetcode.json,Q00001,0.85,,
llama,keyboard,newleetcode.json,Q00001,0.85,,
llama,keyboard,newleetcode.json,Q00001,0.85,,
llama,keyboard,newleetcode.json,Q00001,0.9,0.5633746031746032,0.9755598902702332
llama,keyboard,newleetcode.json,Q00001,0.9,0.5404095238095239,0.9784818887710571
llama,keyboard,newleetcode.json,Q00001,0.9,0.5404095238095239,0.9784818887710571
llama,keyboard,newleetcode.json,Q00001,0.9,0.5120885547201339,0.9780071377754211
llama,keyboard,newleetcode.json,Q00001,0.9,0.5404095238095239,0.9784818887710571
llama,keyboard,newleetcode.json,Q00001,0.95,,
llama,keyboard,newleetcode.json,Q00001,0.95,,
llama,keyboard,newleetcode.json,Q00001,0.95,,
llama,keyboard,newleetcode.json,Q00001,0.95,,
llama,keyboard,newleetcode.json,Q00001,0.95,,
llama,keyboard,newleetcode.json,Q00001,1.0,0.4973832915622391,0.9805046319961548
llama,keyboard,newleetcode.json,Q00001,1.0,0.4973832915622391,0.982003390789032
llama,keyboard,newleetcode.json,Q00001,1.0,0.4454282765737877,0.9802668690681458
llama,keyboard,newleetcode.json,Q00001,1.0,0.4454282765737877,0.9802668690681458
llama,keyboard,newleetcode.json,Q00001,1.0,0.4454282765737877,0.9802668690681458
