model,method,dataset,task,augmentation_rate,tsed_score,bert_score
gemini,synonym,newleetcode.json,Q00001,0.0,1.0,1.0
gemini,synonym,newleetcode.json,Q00001,0.0,1.0,1.0
gemini,synonym,newleetcode.json,Q00001,0.0,1.0,1.0
gemini,synonym,newleetcode.json,Q00001,0.0,1.0,1.0
gemini,synonym,newleetcode.json,Q00001,0.0,1.0,1.0
gemini,synonym,newleetcode.json,Q00001,0.05,,
gemini,synonym,newleetcode.json,Q00001,0.05,,
gemini,synonym,newleetcode.json,Q00001,0.05,,
gemini,synonym,newleetcode.json,Q00001,0.05,,
gemini,synonym,newleetcode.json,Q00001,0.05,,
gemini,synonym,newleetcode.json,Q00001,0.1,0.9949367088607595,0.9998637437820435
gemini,synonym,newleetcode.json,Q00001,0.1,0.9949367088607595,0.9998637437820435
gemini,synonym,newleetcode.json,Q00001,0.1,0.9949367088607595,0.9998637437820435
gemini,synonym,newleetcode.json,Q00001,0.1,0.9233830845771143,0.9930168986320496
gemini,synonym,newleetcode.json,Q00001,0.1,0.9233830845771143,0.9930168986320496
gemini,synonym,newleetcode.json,Q00001,0.15,,
gemini,synonym,newleetcode.json,Q00001,0.15,,
gemini,synonym,newleetcode.json,Q00001,0.15,,
gemini,synonym,newleetcode.json,Q00001,0.15,,
gemini,synonym,newleetcode.json,Q00001,0.15,,
gemini,synonym,newleetcode.json,Q00001,0.2,0.2582278481012658,0.9839853048324585
gemini,synonym,newleetcode.json,Q00001,0.2,0.29670886075949365,0.9812103509902954
gemini,synonym,newleetcode.json,Q00001,0.2,0.29670886075949365,0.9812103509902954
gemini,synonym,newleetcode.json,Q00001,0.2,0.29670886075949365,0.9812103509902954
gemini,synonym,newleetcode.json,Q00001,0.2,0.2582278481012658,0.9839855432510376
gemini,synonym,newleetcode.json,Q00001,0.25,,
gemini,synonym,newleetcode.json,Q00001,0.25,,
gemini,synonym,newleetcode.json,Q00001,0.25,,
gemini,synonym,newleetcode.json,Q00001,0.25,,
gemini,synonym,newleetcode.json,Q00001,0.25,,
gemini,synonym,newleetcode.json,Q00001,0.3,0.809181636726547,0.9931381344795227
gemini,synonym,newleetcode.json,Q00001,0.3,0.809181636726547,0.9931381344795227
gemini,synonym,newleetcode.json,Q00001,0.3,0.809181636726547,0.9931381344795227
gemini,synonym,newleetcode.json,Q00001,0.3,0.8928074245939677,0.9930909872055054
gemini,synonym,newleetcode.json,Q00001,0.3,0.8928074245939677,0.9930909872055054
gemini,synonym,newleetcode.json,Q00001,0.35,,
gemini,synonym,newleetcode.json,Q00001,0.35,,
gemini,synonym,newleetcode.json,Q00001,0.35,,
gemini,synonym,newleetcode.json,Q00001,0.35,,
gemini,synonym,newleetcode.json,Q00001,0.35,,
gemini,synonym,newleetcode.json,Q00001,0.4,0.903030303030303,0.9931312799453735
gemini,synonym,newleetcode.json,Q00001,0.4,0.9163017031630171,0.9937292337417603
gemini,synonym,newleetcode.json,Q00001,0.4,0.903030303030303,0.993131160736084
gemini,synonym,newleetcode.json,Q00001,0.4,0.9163017031630171,0.9937292337417603
gemini,synonym,newleetcode.json,Q00001,0.4,0.9163017031630171,0.9937292337417603
gemini,synonym,newleetcode.json,Q00001,0.45,,
gemini,synonym,newleetcode.json,Q00001,0.45,,
gemini,synonym,newleetcode.json,Q00001,0.45,,
gemini,synonym,newleetcode.json,Q00001,0.45,,
gemini,synonym,newleetcode.json,Q00001,0.45,,
gemini,synonym,newleetcode.json,Q00001,0.5,0.3027848101265822,0.9879460334777832
gemini,synonym,newleetcode.json,Q00001,0.5,0.3027848101265822,0.9879460334777832
gemini,synonym,newleetcode.json,Q00001,0.5,0.3027848101265822,0.9878384470939636
gemini,synonym,newleetcode.json,Q00001,0.5,0.3027848101265822,0.9879460334777832
gemini,synonym,newleetcode.json,Q00001,0.5,0.3027848101265822,0.9879460334777832
gemini,synonym,newleetcode.json,Q00001,0.55,,
gemini,synonym,newleetcode.json,Q00001,0.55,,
gemini,synonym,newleetcode.json,Q00001,0.55,,
gemini,synonym,newleetcode.json,Q00001,0.55,,
gemini,synonym,newleetcode.json,Q00001,0.55,,
gemini,synonym,newleetcode.json,Q00001,0.6,0.262278481012658,0.9820090532302856
gemini,synonym,newleetcode.json,Q00001,0.6,0.30025316455696177,0.9893715977668762
gemini,synonym,newleetcode.json,Q00001,0.6,0.30025316455696177,0.9893715977668762
gemini,synonym,newleetcode.json,Q00001,0.6,0.262278481012658,0.9820090532302856
gemini,synonym,newleetcode.json,Q00001,0.6,0.262278481012658,0.9820090532302856
gemini,synonym,newleetcode.json,Q00001,0.65,,
gemini,synonym,newleetcode.json,Q00001,0.65,,
gemini,synonym,newleetcode.json,Q00001,0.65,,
gemini,synonym,newleetcode.json,Q00001,0.65,,
gemini,synonym,newleetcode.json,Q00001,0.65,,
gemini,synonym,newleetcode.json,Q00001,0.7,0.6660447761194028,0.9881738424301147
gemini,synonym,newleetcode.json,Q00001,0.7,0.5529113924050632,0.9911364316940308
gemini,synonym,newleetcode.json,Q00001,0.7,0.5529113924050632,0.9911364316940308
gemini,synonym,newleetcode.json,Q00001,0.7,0.5529113924050632,0.9911364316940308
gemini,synonym,newleetcode.json,Q00001,0.7,0.5529113924050632,0.9911364316940308
gemini,synonym,newleetcode.json,Q00001,0.75,,
