model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,paraphraser,newleetcode.json,Q00007,0.0,0.9739837398373984,0.9989163279533386
llama,paraphraser,newleetcode.json,Q00007,0.0,0.9739837398373984,0.9989163279533386
llama,paraphraser,newleetcode.json,Q00007,0.0,0.9739837398373984,0.9989163279533386
llama,paraphraser,newleetcode.json,Q00007,0.0,0.9739837398373984,0.9989163279533386
llama,paraphraser,newleetcode.json,Q00007,0.0,0.9167479674796748,0.9956652522087097
llama,paraphraser,newleetcode.json,Q00007,0.25,,
llama,paraphraser,newleetcode.json,Q00007,0.25,,
llama,paraphraser,newleetcode.json,Q00007,0.25,,
llama,paraphraser,newleetcode.json,Q00007,0.25,,
llama,paraphraser,newleetcode.json,Q00007,0.25,,
llama,paraphraser,newleetcode.json,Q00007,0.6,0.8692414163811059,0.9940818548202515
llama,paraphraser,newleetcode.json,Q00007,0.6,0.8692414163811059,0.9940818548202515
llama,paraphraser,newleetcode.json,Q00007,0.6,0.8834448521476365,0.9910494685173035
llama,paraphraser,newleetcode.json,Q00007,0.6,0.8399999999999999,0.9926260113716125
llama,paraphraser,newleetcode.json,Q00007,0.6,0.8399999999999999,0.9926260113716125
llama,paraphraser,newleetcode.json,Q00007,0.9,,
llama,paraphraser,newleetcode.json,Q00007,0.9,,
llama,paraphraser,newleetcode.json,Q00007,0.9,,
llama,paraphraser,newleetcode.json,Q00007,0.9,,
llama,paraphraser,newleetcode.json,Q00007,0.9,,
