model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,paraphraser,newleetcode.json,Q00000,0.0,0.9854545454545456,0.9969505071640015
llama,paraphraser,newleetcode.json,Q00000,0.0,0.9854545454545456,0.9969505071640015
llama,paraphraser,newleetcode.json,Q00000,0.0,0.9727272727272727,0.995425820350647
llama,paraphraser,newleetcode.json,Q00000,0.0,0.9727272727272727,0.995425820350647
llama,paraphraser,newleetcode.json,Q00000,0.0,0.9854545454545456,0.9969505071640015
llama,paraphraser,newleetcode.json,Q00000,0.25,0.7763290043290043,0.0
llama,paraphraser,newleetcode.json,Q00000,0.25,0.7608658008658009,0.0
llama,paraphraser,newleetcode.json,Q00000,0.25,0.5300813008130081,0.0
llama,paraphraser,newleetcode.json,Q00000,0.25,0.5671544715447155,0.0
llama,paraphraser,newleetcode.json,Q00000,0.25,0.5087407407407414,0.0
llama,paraphraser,newleetcode.json,Q00000,0.6,0.9577114261884905,0.9926824569702148
llama,paraphraser,newleetcode.json,Q00000,0.6,0.8898316498316499,0.9864320755004883
llama,paraphraser,newleetcode.json,Q00000,0.6,0.8763809523809524,0.9914657473564148
llama,paraphraser,newleetcode.json,Q00000,0.6,0.9577114261884905,0.9933639764785767
llama,paraphraser,newleetcode.json,Q00000,0.6,0.8763809523809524,0.9899488687515259
llama,paraphraser,newleetcode.json,Q00000,0.9,0.7096277056277055,0.0
llama,paraphraser,newleetcode.json,Q00000,0.9,0.7096277056277055,0.0
llama,paraphraser,newleetcode.json,Q00000,0.9,0.7096277056277055,0.0
llama,paraphraser,newleetcode.json,Q00000,0.9,0.7096277056277055,0.0
llama,paraphraser,newleetcode.json,Q00000,0.9,0.7133333333333333,0.0
