model,method,dataset,task,augmentation_rate,tsed_score,bert_score
claude,keyboard,ourdataset.json,Q00016,0.0,0.6129625859614058,0.9871924519538879
claude,keyboard,ourdataset.json,Q00016,0.0,0.6171041997403623,0.989778995513916
claude,keyboard,ourdataset.json,Q00016,0.0,0.4742745337426609,0.9848335385322571
claude,keyboard,ourdataset.json,Q00016,0.0,0.5847328244274802,0.9899574518203735
claude,keyboard,ourdataset.json,Q00016,0.0,0.5768747657652324,0.986131489276886
claude,keyboard,ourdataset.json,Q00016,0.05,0.5561356243148878,
claude,keyboard,ourdataset.json,Q00016,0.05,0.526610641399993,
claude,keyboard,ourdataset.json,Q00016,0.05,0.4424242424242415,
claude,keyboard,ourdataset.json,Q00016,0.05,0.44807492195629567,
claude,keyboard,ourdataset.json,Q00016,0.05,0.43585643570293653,
claude,keyboard,ourdataset.json,Q00016,0.1,0.5683243298459696,
claude,keyboard,ourdataset.json,Q00016,0.1,0.45350400898204607,
claude,keyboard,ourdataset.json,Q00016,0.1,0.5092202407244425,
claude,keyboard,ourdataset.json,Q00016,0.1,0.5420254362208959,
claude,keyboard,ourdataset.json,Q00016,0.1,0.4663858012082649,
claude,keyboard,ourdataset.json,Q00016,0.15,0.405276876886741,
claude,keyboard,ourdataset.json,Q00016,0.15,0.4005639281931835,
claude,keyboard,ourdataset.json,Q00016,0.15,0.35705209656924963,
claude,keyboard,ourdataset.json,Q00016,0.15,0.34597730138713695,
claude,keyboard,ourdataset.json,Q00016,0.15,0.5284803227310706,
claude,keyboard,ourdataset.json,Q00016,0.2,0.39639215723499965,0.9800060391426086
claude,keyboard,ourdataset.json,Q00016,0.2,0.46554525082845916,0.9828363656997681
claude,keyboard,ourdataset.json,Q00016,0.2,0.48448372590650574,0.9861717224121094
claude,keyboard,ourdataset.json,Q00016,0.2,0.4303190319031893,0.9807785153388977
claude,keyboard,ourdataset.json,Q00016,0.2,0.4751665750996503,0.9812731742858887
claude,keyboard,ourdataset.json,Q00016,0.25,0.567258802046789,
claude,keyboard,ourdataset.json,Q00016,0.25,0.5274684965006646,
claude,keyboard,ourdataset.json,Q00016,0.25,0.48682361747371417,
claude,keyboard,ourdataset.json,Q00016,0.25,0.4611970423544,
claude,keyboard,ourdataset.json,Q00016,0.25,0.5101661902087858,
claude,keyboard,ourdataset.json,Q00016,0.3,0.5402398083752322,
claude,keyboard,ourdataset.json,Q00016,0.3,0.5351035537031923,
claude,keyboard,ourdataset.json,Q00016,0.3,0.40657541498824284,
claude,keyboard,ourdataset.json,Q00016,0.3,0.4833891565537599,
claude,keyboard,ourdataset.json,Q00016,0.3,0.5882593861924887,
claude,keyboard,ourdataset.json,Q00016,0.35,0.49016102794741495,
claude,keyboard,ourdataset.json,Q00016,0.35,0.4751302582441551,
claude,keyboard,ourdataset.json,Q00016,0.35,0.5613556278603633,
claude,keyboard,ourdataset.json,Q00016,0.35,0.4624132026429043,
claude,keyboard,ourdataset.json,Q00016,0.35,0.4705060860441928,
claude,keyboard,ourdataset.json,Q00016,0.4,0.36812742556696565,0.9789962768554688
claude,keyboard,ourdataset.json,Q00016,0.4,0.37120603015075293,0.9787415266036987
claude,keyboard,ourdataset.json,Q00016,0.4,0.41152866422653656,0.9795972108840942
claude,keyboard,ourdataset.json,Q00016,0.4,0.35969349004605516,0.9805604815483093
claude,keyboard,ourdataset.json,Q00016,0.4,0.3399623701120805,0.9792184829711914
claude,keyboard,ourdataset.json,Q00016,0.45,0.41116743433693825,
claude,keyboard,ourdataset.json,Q00016,0.45,0.33158847908531175,
claude,keyboard,ourdataset.json,Q00016,0.45,0.31424914501953766,
claude,keyboard,ourdataset.json,Q00016,0.45,0.3669412170097365,
claude,keyboard,ourdataset.json,Q00016,0.45,0.3764531369110705,
claude,keyboard,ourdataset.json,Q00016,0.5,0.2597605811269417,
claude,keyboard,ourdataset.json,Q00016,0.5,0.3115597965096014,
