model,method,dataset,task,augmentation_rate,tsed_score,bert_score
deepseek,keyboard,newleetcode.json,Q00001,0.0,0.6174763945387519,0.9891129732131958
deepseek,keyboard,newleetcode.json,Q00001,0.0,0.5750832677350223,0.9881598353385925
deepseek,keyboard,newleetcode.json,Q00001,0.0,0.5901484483221706,0.9888866543769836
deepseek,keyboard,newleetcode.json,Q00001,0.0,0.6103135888501745,0.9854230880737305
deepseek,keyboard,newleetcode.json,Q00001,0.0,0.5695884229778261,0.9851638078689575
deepseek,keyboard,newleetcode.json,Q00001,0.05,,
deepseek,keyboard,newleetcode.json,Q00001,0.05,,
deepseek,keyboard,newleetcode.json,Q00001,0.05,,
deepseek,keyboard,newleetcode.json,Q00001,0.05,,
deepseek,keyboard,newleetcode.json,Q00001,0.05,,
deepseek,keyboard,newleetcode.json,Q00001,0.1,0.574945597629195,0.9866536855697632
deepseek,keyboard,newleetcode.json,Q00001,0.1,0.5518455074768907,0.984650731086731
deepseek,keyboard,newleetcode.json,Q00001,0.1,0.587714342738429,0.9869011044502258
deepseek,keyboard,newleetcode.json,Q00001,0.1,0.5340388619522619,0.9851239323616028
deepseek,keyboard,newleetcode.json,Q00001,0.1,0.5656093483847902,0.9845314025878906
deepseek,keyboard,newleetcode.json,Q00001,0.15,,
deepseek,keyboard,newleetcode.json,Q00001,0.15,,
deepseek,keyboard,newleetcode.json,Q00001,0.15,,
deepseek,keyboard,newleetcode.json,Q00001,0.15,,
deepseek,keyboard,newleetcode.json,Q00001,0.15,,
deepseek,keyboard,newleetcode.json,Q00001,0.2,0.5701086160308924,0.9828447103500366
deepseek,keyboard,newleetcode.json,Q00001,0.2,0.588107397029196,0.9876492619514465
deepseek,keyboard,newleetcode.json,Q00001,0.2,0.48387341721532595,0.9836342930793762
deepseek,keyboard,newleetcode.json,Q00001,0.2,0.5747514507571079,0.9875901937484741
deepseek,keyboard,newleetcode.json,Q00001,0.2,0.5037150662059048,0.9830630421638489
deepseek,keyboard,newleetcode.json,Q00001,0.25,,
deepseek,keyboard,newleetcode.json,Q00001,0.25,,
deepseek,keyboard,newleetcode.json,Q00001,0.25,,
deepseek,keyboard,newleetcode.json,Q00001,0.25,,
deepseek,keyboard,newleetcode.json,Q00001,0.25,,
deepseek,keyboard,newleetcode.json,Q00001,0.3,0.5722531841614622,0.9860132932662964
