model,method,dataset,task,augmentation_rate,tsed_score,bert_score
deepseek,keyboard,newleetcode.json,Q00002,0.0,0.6072438972378071,0.9831401109695435
deepseek,keyboard,newleetcode.json,Q00002,0.0,0.63198253698763,0.9830598831176758
deepseek,keyboard,newleetcode.json,Q00002,0.0,0.6004010025062645,0.9821411371231079
deepseek,keyboard,newleetcode.json,Q00002,0.0,0.6129919756228374,0.9810536503791809
deepseek,keyboard,newleetcode.json,Q00002,0.0,,
deepseek,keyboard,newleetcode.json,Q00002,0.05,,
deepseek,keyboard,newleetcode.json,Q00002,0.05,,
deepseek,keyboard,newleetcode.json,Q00002,0.05,,
deepseek,keyboard,newleetcode.json,Q00002,0.05,,
deepseek,keyboard,newleetcode.json,Q00002,0.05,,
deepseek,keyboard,newleetcode.json,Q00002,0.1,0.602247421833271,0.9824309349060059
deepseek,keyboard,newleetcode.json,Q00002,0.1,0.5893567251461983,0.9824177622795105
deepseek,keyboard,newleetcode.json,Q00002,0.1,0.5126131335642818,0.9773241281509399
deepseek,keyboard,newleetcode.json,Q00002,0.1,0.5615557854217335,0.9802063703536987
deepseek,keyboard,newleetcode.json,Q00002,0.1,0.5818262719290483,0.9806973338127136
deepseek,keyboard,newleetcode.json,Q00002,0.15,,
deepseek,keyboard,newleetcode.json,Q00002,0.15,,
deepseek,keyboard,newleetcode.json,Q00002,0.15,,
deepseek,keyboard,newleetcode.json,Q00002,0.15,,
deepseek,keyboard,newleetcode.json,Q00002,0.15,,
deepseek,keyboard,newleetcode.json,Q00002,0.2,0.5605157374050694,0.9805921316146851
deepseek,keyboard,newleetcode.json,Q00002,0.2,0.5502302757694016,0.978866696357727
deepseek,keyboard,newleetcode.json,Q00002,0.2,0.6094672988202987,0.9810177683830261
deepseek,keyboard,newleetcode.json,Q00002,0.2,0.5706845833017812,0.9807354807853699
deepseek,keyboard,newleetcode.json,Q00002,0.2,0.5453698417165904,0.9810713529586792
deepseek,keyboard,newleetcode.json,Q00002,0.25,,
deepseek,keyboard,newleetcode.json,Q00002,0.25,,
deepseek,keyboard,newleetcode.json,Q00002,0.25,,
deepseek,keyboard,newleetcode.json,Q00002,0.25,,
deepseek,keyboard,newleetcode.json,Q00002,0.25,,
deepseek,keyboard,newleetcode.json,Q00002,0.3,0.5461942626696009,0.9791023135185242
deepseek,keyboard,newleetcode.json,Q00002,0.3,0.44895307536443124,0.9772607684135437
deepseek,keyboard,newleetcode.json,Q00002,0.3,,
deepseek,keyboard,newleetcode.json,Q00002,0.3,0.37464789192989684,0.9746694564819336
deepseek,keyboard,newleetcode.json,Q00002,0.3,0.49774509803921463,0.9767566919326782
deepseek,keyboard,newleetcode.json,Q00002,0.35,,
deepseek,keyboard,newleetcode.json,Q00002,0.35,,
deepseek,keyboard,newleetcode.json,Q00002,0.35,,
deepseek,keyboard,newleetcode.json,Q00002,0.35,,
deepseek,keyboard,newleetcode.json,Q00002,0.35,,
deepseek,keyboard,newleetcode.json,Q00002,0.4,0.45520699533520903,0.9748274683952332
deepseek,keyboard,newleetcode.json,Q00002,0.4,0.44958530511582423,0.9735835790634155
deepseek,keyboard,newleetcode.json,Q00002,0.4,0.43366254345541255,0.9771963357925415
deepseek,keyboard,newleetcode.json,Q00002,0.4,0.4434418604651145,0.9766176342964172
deepseek,keyboard,newleetcode.json,Q00002,0.4,0.4651446798815215,0.9761222004890442
deepseek,keyboard,newleetcode.json,Q00002,0.45,,
deepseek,keyboard,newleetcode.json,Q00002,0.45,,
deepseek,keyboard,newleetcode.json,Q00002,0.45,,
deepseek,keyboard,newleetcode.json,Q00002,0.45,,
deepseek,keyboard,newleetcode.json,Q00002,0.45,,
deepseek,keyboard,newleetcode.json,Q00002,0.5,0.33698971354767165,0.9755041003227234
deepseek,keyboard,newleetcode.json,Q00002,0.5,0.4246053145068419,0.9786978960037231
deepseek,keyboard,newleetcode.json,Q00002,0.5,0.5660261425198637,0.9796307682991028
deepseek,keyboard,newleetcode.json,Q00002,0.5,0.5483151481766197,0.979411244392395
deepseek,keyboard,newleetcode.json,Q00002,0.5,0.4600193906651507,0.9774143099784851
deepseek,keyboard,newleetcode.json,Q00002,0.55,,
deepseek,keyboard,newleetcode.json,Q00002,0.55,,
deepseek,keyboard,newleetcode.json,Q00002,0.55,,
deepseek,keyboard,newleetcode.json,Q00002,0.55,,
deepseek,keyboard,newleetcode.json,Q00002,0.55,,
deepseek,keyboard,newleetcode.json,Q00002,0.6,0.41694677268560143,0.976535439491272
deepseek,keyboard,newleetcode.json,Q00002,0.6,0.5147290990714763,0.9738942384719849
deepseek,keyboard,newleetcode.json,Q00002,0.6,0.41694677268560143,0.9765959978103638
deepseek,keyboard,newleetcode.json,Q00002,0.6,0.3396769400017754,0.9712435603141785
deepseek,keyboard,newleetcode.json,Q00002,0.6,,
deepseek,keyboard,newleetcode.json,Q00002,0.65,,
deepseek,keyboard,newleetcode.json,Q00002,0.65,,
deepseek,keyboard,newleetcode.json,Q00002,0.65,,
deepseek,keyboard,newleetcode.json,Q00002,0.65,,
deepseek,keyboard,newleetcode.json,Q00002,0.65,,
deepseek,keyboard,newleetcode.json,Q00002,0.7,0.4264092087935108,0.9749544858932495
deepseek,keyboard,newleetcode.json,Q00002,0.7,0.3732483492175271,0.9769827127456665
deepseek,keyboard,newleetcode.json,Q00002,0.7,0.4115080523977525,0.9738190770149231
deepseek,keyboard,newleetcode.json,Q00002,0.7,0.43994507191069065,0.9759809374809265
deepseek,keyboard,newleetcode.json,Q00002,0.7,0.4318786216233441,0.9720724821090698
deepseek,keyboard,newleetcode.json,Q00002,0.75,,
deepseek,keyboard,newleetcode.json,Q00002,0.75,,
deepseek,keyboard,newleetcode.json,Q00002,0.75,,
deepseek,keyboard,newleetcode.json,Q00002,0.75,,
deepseek,keyboard,newleetcode.json,Q00002,0.75,,
