model,method,dataset,task,augmentation_rate,tsed_score,bert_score
gemini,synonym,ourdataset.json,Q00015,0.0,0.9263768115942028,0.9968236088752747
gemini,synonym,ourdataset.json,Q00015,0.0,0.9263768115942028,0.9968236088752747
gemini,synonym,ourdataset.json,Q00015,0.0,0.9263768115942028,0.9968236088752747
gemini,synonym,ourdataset.json,Q00015,0.0,0.8943478260869565,0.9952354431152344
gemini,synonym,ourdataset.json,Q00015,0.0,0.8943478260869565,0.9952354431152344
gemini,synonym,ourdataset.json,Q00015,0.05,,
gemini,synonym,ourdataset.json,Q00015,0.05,,
gemini,synonym,ourdataset.json,Q00015,0.05,,
gemini,synonym,ourdataset.json,Q00015,0.05,,
gemini,synonym,ourdataset.json,Q00015,0.05,,
gemini,synonym,ourdataset.json,Q00015,0.1,,
gemini,synonym,ourdataset.json,Q00015,0.1,,
gemini,synonym,ourdataset.json,Q00015,0.1,,
gemini,synonym,ourdataset.json,Q00015,0.1,,
gemini,synonym,ourdataset.json,Q00015,0.1,,
gemini,synonym,ourdataset.json,Q00015,0.15,,
gemini,synonym,ourdataset.json,Q00015,0.15,,
gemini,synonym,ourdataset.json,Q00015,0.15,,
gemini,synonym,ourdataset.json,Q00015,0.15,,
gemini,synonym,ourdataset.json,Q00015,0.15,,
gemini,synonym,ourdataset.json,Q00015,0.2,0.2320831282471972,0.9820941686630249
gemini,synonym,ourdataset.json,Q00015,0.2,0.2320831282471972,0.9820941686630249
gemini,synonym,ourdataset.json,Q00015,0.2,0.2320831282471972,0.9820941686630249
gemini,synonym,ourdataset.json,Q00015,0.2,0.30944927536231875,0.9832714200019836
gemini,synonym,ourdataset.json,Q00015,0.2,0.30944927536231875,0.9832714200019836
gemini,synonym,ourdataset.json,Q00015,0.25,,
gemini,synonym,ourdataset.json,Q00015,0.25,,
gemini,synonym,ourdataset.json,Q00015,0.25,,
gemini,synonym,ourdataset.json,Q00015,0.25,,
gemini,synonym,ourdataset.json,Q00015,0.25,,
gemini,synonym,ourdataset.json,Q00015,0.3,,
gemini,synonym,ourdataset.json,Q00015,0.3,,
gemini,synonym,ourdataset.json,Q00015,0.3,,
gemini,synonym,ourdataset.json,Q00015,0.3,,
gemini,synonym,ourdataset.json,Q00015,0.3,,
gemini,synonym,ourdataset.json,Q00015,0.35,,
gemini,synonym,ourdataset.json,Q00015,0.35,,
gemini,synonym,ourdataset.json,Q00015,0.35,,
gemini,synonym,ourdataset.json,Q00015,0.35,,
gemini,synonym,ourdataset.json,Q00015,0.35,,
gemini,synonym,ourdataset.json,Q00015,0.4,0.2774777139732017,0.9793390035629272
gemini,synonym,ourdataset.json,Q00015,0.4,0.5206628383921247,0.9809674024581909
gemini,synonym,ourdataset.json,Q00015,0.4,0.2774777139732017,0.9793390035629272
gemini,synonym,ourdataset.json,Q00015,0.4,0.2774777139732017,0.9793390035629272
gemini,synonym,ourdataset.json,Q00015,0.4,0.25749740224227463,0.9803847074508667
gemini,synonym,ourdataset.json,Q00015,0.45,,
gemini,synonym,ourdataset.json,Q00015,0.45,,
gemini,synonym,ourdataset.json,Q00015,0.45,,
gemini,synonym,ourdataset.json,Q00015,0.45,,
gemini,synonym,ourdataset.json,Q00015,0.45,,
gemini,synonym,ourdataset.json,Q00015,0.5,,
gemini,synonym,ourdataset.json,Q00015,0.5,,
gemini,synonym,ourdataset.json,Q00015,0.5,,
gemini,synonym,ourdataset.json,Q00015,0.5,,
gemini,synonym,ourdataset.json,Q00015,0.5,,
gemini,synonym,ourdataset.json,Q00015,0.55,,
gemini,synonym,ourdataset.json,Q00015,0.55,,
gemini,synonym,ourdataset.json,Q00015,0.55,,
gemini,synonym,ourdataset.json,Q00015,0.55,,
gemini,synonym,ourdataset.json,Q00015,0.55,,
