model,method,dataset,task,augmentation_rate,tsed_score,bert_score
gemini,paraphraser,ourdataset.json,Q00021,0.0,0.8154235145385588,0.9953335523605347
gemini,paraphraser,ourdataset.json,Q00021,0.0,0.6950695322376739,0.9930003881454468
gemini,paraphraser,ourdataset.json,Q00021,0.0,0.8154235145385588,0.9953335523605347
gemini,paraphraser,ourdataset.json,Q00021,0.0,0.6950695322376739,0.9930003881454468
gemini,paraphraser,ourdataset.json,Q00021,0.0,0.8154235145385588,0.9953335523605347
gemini,paraphraser,ourdataset.json,Q00021,0.25,,
gemini,paraphraser,ourdataset.json,Q00021,0.25,,
gemini,paraphraser,ourdataset.json,Q00021,0.25,,
gemini,paraphraser,ourdataset.json,Q00021,0.25,,
gemini,paraphraser,ourdataset.json,Q00021,0.25,,
gemini,paraphraser,ourdataset.json,Q00021,0.6,0.14755404238274678,0.9725688695907593
gemini,paraphraser,ourdataset.json,Q00021,0.6,0.22736178042583027,0.972540020942688
gemini,paraphraser,ourdataset.json,Q00021,0.6,0.14755404238274678,0.9725688695907593
gemini,paraphraser,ourdataset.json,Q00021,0.6,0.22736178042583027,0.972540020942688
gemini,paraphraser,ourdataset.json,Q00021,0.6,0.14755404238274678,0.9725688695907593
gemini,paraphraser,ourdataset.json,Q00021,0.9,,
gemini,paraphraser,ourdataset.json,Q00021,0.9,,
gemini,paraphraser,ourdataset.json,Q00021,0.9,,
gemini,paraphraser,ourdataset.json,Q00021,0.9,,
gemini,paraphraser,ourdataset.json,Q00021,0.9,,
