model,method,dataset,task,augmentation_rate,tsed_score,bert_score
gemini,paraphraser,ourdataset.json,Q00007,0.0,0.708361858190709,0.9925358891487122
gemini,paraphraser,ourdataset.json,Q00007,0.0,0.8198044009779959,0.9950239062309265
gemini,paraphraser,ourdataset.json,Q00007,0.0,0.708361858190709,0.9925358891487122
gemini,paraphraser,ourdataset.json,Q00007,0.0,0.8198044009779959,0.9950239062309265
gemini,paraphraser,ourdataset.json,Q00007,0.0,0.8198044009779959,0.9950239062309265
gemini,paraphraser,ourdataset.json,Q00007,0.25,0.45201068445524983,0.0
gemini,paraphraser,ourdataset.json,Q00007,0.25,0.45201068445524983,0.0
gemini,paraphraser,ourdataset.json,Q00007,0.25,0.45201068445524983,0.0
gemini,paraphraser,ourdataset.json,Q00007,0.25,0.45201068445524983,0.0
gemini,paraphraser,ourdataset.json,Q00007,0.25,0.45201068445524983,0.0
gemini,paraphraser,ourdataset.json,Q00007,0.6,0.2865777442488269,0.9732098579406738
gemini,paraphraser,ourdataset.json,Q00007,0.6,0.23579989274775054,0.9724768400192261
gemini,paraphraser,ourdataset.json,Q00007,0.6,0.2865777442488269,0.9732098579406738
gemini,paraphraser,ourdataset.json,Q00007,0.6,0.2865777442488269,0.9732098579406738
gemini,paraphraser,ourdataset.json,Q00007,0.6,0.2865777442488269,0.9732098579406738
gemini,paraphraser,ourdataset.json,Q00007,0.9,0.39146490814884954,0.0
gemini,paraphraser,ourdataset.json,Q00007,0.9,0.4005767599660781,0.0
gemini,paraphraser,ourdataset.json,Q00007,0.9,0.4005767599660781,0.0
gemini,paraphraser,ourdataset.json,Q00007,0.9,0.4005767599660781,0.0
gemini,paraphraser,ourdataset.json,Q00007,0.9,0.4005767599660781,0.0
