model,method,dataset,task,augmentation_rate,tsed_score,bert_score
claude,keyboard,newleetcode.json,Q00013,0.0,0.9203696991663646,0.9957665205001831
claude,keyboard,newleetcode.json,Q00013,0.0,0.9203696991663646,0.9954908490180969
claude,keyboard,newleetcode.json,Q00013,0.0,0.9192461036607467,0.995762050151825
claude,keyboard,newleetcode.json,Q00013,0.0,0.7406741573033709,0.9890493154525757
claude,keyboard,newleetcode.json,Q00013,0.0,0.9192461036607467,0.9956227540969849
claude,keyboard,newleetcode.json,Q00013,0.05,0.2278651685393261,
claude,keyboard,newleetcode.json,Q00013,0.05,0.2278651685393261,
claude,keyboard,newleetcode.json,Q00013,0.05,0.30265530156270193,
claude,keyboard,newleetcode.json,Q00013,0.05,0.5144032921810701,
claude,keyboard,newleetcode.json,Q00013,0.05,0.2278651685393261,
claude,keyboard,newleetcode.json,Q00013,0.1,0.240982954979745,0.9672918319702148
claude,keyboard,newleetcode.json,Q00013,0.1,0.6696216216216218,0.9855863451957703
claude,keyboard,newleetcode.json,Q00013,0.1,0.23203969490691412,0.9617786407470703
claude,keyboard,newleetcode.json,Q00013,0.1,0.5056066945606696,0.9775765538215637
claude,keyboard,newleetcode.json,Q00013,0.1,0.240982954979745,0.9676740765571594
claude,keyboard,newleetcode.json,Q00013,0.15,0.5091379310344831,
claude,keyboard,newleetcode.json,Q00013,0.15,0.6696216216216218,
claude,keyboard,newleetcode.json,Q00013,0.15,0.2278651685393261,
claude,keyboard,newleetcode.json,Q00013,0.15,0.6331882834318374,
claude,keyboard,newleetcode.json,Q00013,0.15,0.240982954979745,
claude,keyboard,newleetcode.json,Q00013,0.2,0.27381055138031135,0.968737781047821
claude,keyboard,newleetcode.json,Q00013,0.2,0.27381055138031135,0.9681812524795532
claude,keyboard,newleetcode.json,Q00013,0.2,0.240982954979745,0.9671047925949097
claude,keyboard,newleetcode.json,Q00013,0.2,0.5750649350649353,0.9794658422470093
claude,keyboard,newleetcode.json,Q00013,0.2,0.240982954979745,0.9672918319702148
claude,keyboard,newleetcode.json,Q00013,0.25,0.8032693004711853,
claude,keyboard,newleetcode.json,Q00013,0.25,0.8121420804639362,
claude,keyboard,newleetcode.json,Q00013,0.25,0.7947444726350127,
claude,keyboard,newleetcode.json,Q00013,0.25,0.716223269300471,
claude,keyboard,newleetcode.json,Q00013,0.25,0.8121420804639362,
claude,keyboard,newleetcode.json,Q00013,0.3,0.5544015632633124,0.9790940284729004
claude,keyboard,newleetcode.json,Q00013,0.3,0.7357848144364999,0.9872379302978516
claude,keyboard,newleetcode.json,Q00013,0.3,0.6748603351955309,0.9843168258666992
claude,keyboard,newleetcode.json,Q00013,0.3,0.7357848144364999,0.9855760335922241
claude,keyboard,newleetcode.json,Q00013,0.3,0.8450090612540777,0.9888022541999817
claude,keyboard,newleetcode.json,Q00013,0.35,0.27062887808150293,
claude,keyboard,newleetcode.json,Q00013,0.35,0.22323070188238775,
claude,keyboard,newleetcode.json,Q00013,0.35,0.22323070188238775,
claude,keyboard,newleetcode.json,Q00013,0.35,0.26611815875317185,
claude,keyboard,newleetcode.json,Q00013,0.35,0.29983342500196475,
claude,keyboard,newleetcode.json,Q00013,0.4,0.23825804992082103,0.9727439880371094
claude,keyboard,newleetcode.json,Q00013,0.4,0.33609278724175445,0.9727829098701477
claude,keyboard,newleetcode.json,Q00013,0.4,0.2608583990508767,0.9707022905349731
claude,keyboard,newleetcode.json,Q00013,0.4,0.321825095057035,0.9693752527236938
claude,keyboard,newleetcode.json,Q00013,0.4,0.3211735330836455,0.9763919711112976
claude,keyboard,newleetcode.json,Q00013,0.45,0.38131206959043173,
claude,keyboard,newleetcode.json,Q00013,0.45,0.38489094514210215,
claude,keyboard,newleetcode.json,Q00013,0.45,0.46279650436953823,
claude,keyboard,newleetcode.json,Q00013,0.45,0.359775910364145,
claude,keyboard,newleetcode.json,Q00013,0.45,0.44436556215558626,
claude,keyboard,newleetcode.json,Q00013,0.5,0.5071185212033347,0.9801205396652222
claude,keyboard,newleetcode.json,Q00013,0.5,0.2434287785429507,0.9738789796829224
claude,keyboard,newleetcode.json,Q00013,0.5,0.4998425196850393,0.9761317372322083
claude,keyboard,newleetcode.json,Q00013,0.5,0.3129463171036211,0.9781439900398254
claude,keyboard,newleetcode.json,Q00013,0.5,0.430279086625589,0.9744799733161926
claude,keyboard,newleetcode.json,Q00013,0.55,0.30532667498959726,
claude,keyboard,newleetcode.json,Q00013,0.55,0.26772908366533865,
claude,keyboard,newleetcode.json,Q00013,0.55,0.2487046632124355,
claude,keyboard,newleetcode.json,Q00013,0.55,0.2824880382775124,
