model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,synonym,oldleetcode.json,Q00001,0.0,0.9421739130434783,0.9981338381767273
llama,synonym,oldleetcode.json,Q00001,0.0,0.9410724637681159,0.9981358647346497
llama,synonym,oldleetcode.json,Q00001,0.0,0.8510144927536232,0.994044303894043
llama,synonym,oldleetcode.json,Q00001,0.0,0.9410724637681159,0.9981358647346497
llama,synonym,oldleetcode.json,Q00001,0.0,0.9421739130434783,0.9981338381767273
llama,synonym,oldleetcode.json,Q00001,0.05,,
llama,synonym,oldleetcode.json,Q00001,0.05,,
llama,synonym,oldleetcode.json,Q00001,0.05,,
llama,synonym,oldleetcode.json,Q00001,0.05,,
llama,synonym,oldleetcode.json,Q00001,0.05,,
llama,synonym,oldleetcode.json,Q00001,0.1,0.45288135593220336,0.9891303181648254
llama,synonym,oldleetcode.json,Q00001,0.1,0.4528169014084509,0.9829102754592896
llama,synonym,oldleetcode.json,Q00001,0.1,0.4444720496894403,0.9865890741348267
llama,synonym,oldleetcode.json,Q00001,0.1,0.43645259938837844,0.9855178594589233
llama,synonym,oldleetcode.json,Q00001,0.1,,
llama,synonym,oldleetcode.json,Q00001,0.15,,
llama,synonym,oldleetcode.json,Q00001,0.15,,
llama,synonym,oldleetcode.json,Q00001,0.15,,
llama,synonym,oldleetcode.json,Q00001,0.15,,
llama,synonym,oldleetcode.json,Q00001,0.15,,
llama,synonym,oldleetcode.json,Q00001,0.2,0.9410724637681159,0.9981358647346497
llama,synonym,oldleetcode.json,Q00001,0.2,0.45734767025089623,0.987838089466095
llama,synonym,oldleetcode.json,Q00001,0.2,0.45734767025089623,0.987838089466095
llama,synonym,oldleetcode.json,Q00001,0.2,0.45734767025089623,0.987838089466095
llama,synonym,oldleetcode.json,Q00001,0.2,0.9410724637681159,0.9981358647346497
llama,synonym,oldleetcode.json,Q00001,0.25,,
llama,synonym,oldleetcode.json,Q00001,0.25,,
llama,synonym,oldleetcode.json,Q00001,0.25,,
llama,synonym,oldleetcode.json,Q00001,0.25,,
llama,synonym,oldleetcode.json,Q00001,0.25,,
llama,synonym,oldleetcode.json,Q00001,0.3,0.4549152542372882,0.9878804087638855
llama,synonym,oldleetcode.json,Q00001,0.3,0.45734767025089623,0.987838089466095
llama,synonym,oldleetcode.json,Q00001,0.3,0.46431095406360445,0.9881470799446106
llama,synonym,oldleetcode.json,Q00001,0.3,0.45734767025089623,0.987838089466095
llama,synonym,oldleetcode.json,Q00001,0.3,0.4467711598746075,0.9880220293998718
llama,synonym,oldleetcode.json,Q00001,0.35,,
llama,synonym,oldleetcode.json,Q00001,0.35,,
llama,synonym,oldleetcode.json,Q00001,0.35,,
llama,synonym,oldleetcode.json,Q00001,0.35,,
llama,synonym,oldleetcode.json,Q00001,0.35,,
llama,synonym,oldleetcode.json,Q00001,0.4,0.5725057471264372,0.9953594207763672
llama,synonym,oldleetcode.json,Q00001,0.4,0.45734767025089623,0.987838089466095
llama,synonym,oldleetcode.json,Q00001,0.4,0.45734767025089623,0.987838089466095
llama,synonym,oldleetcode.json,Q00001,0.4,0.44792079207920776,0.9851577877998352
llama,synonym,oldleetcode.json,Q00001,0.4,0.45734767025089623,0.987838089466095
llama,synonym,oldleetcode.json,Q00001,0.45,,
llama,synonym,oldleetcode.json,Q00001,0.45,,
llama,synonym,oldleetcode.json,Q00001,0.45,,
llama,synonym,oldleetcode.json,Q00001,0.45,,
llama,synonym,oldleetcode.json,Q00001,0.45,,
llama,synonym,oldleetcode.json,Q00001,0.5,0.28140929535232395,0.9683743715286255
llama,synonym,oldleetcode.json,Q00001,0.5,0.28140929535232395,0.9683743715286255
llama,synonym,oldleetcode.json,Q00001,0.5,0.655945945945946,0.9885797500610352
llama,synonym,oldleetcode.json,Q00001,0.5,0.36102564102564166,0.97809237241745
llama,synonym,oldleetcode.json,Q00001,0.5,0.653605442176871,0.9849296808242798
llama,synonym,oldleetcode.json,Q00001,0.55,,
llama,synonym,oldleetcode.json,Q00001,0.55,,
llama,synonym,oldleetcode.json,Q00001,0.55,,
llama,synonym,oldleetcode.json,Q00001,0.55,,
llama,synonym,oldleetcode.json,Q00001,0.55,,
llama,synonym,oldleetcode.json,Q00001,0.6,0.2939990004997502,0.9703176617622375
llama,synonym,oldleetcode.json,Q00001,0.6,0.32242424242424284,0.9698120951652527
llama,synonym,oldleetcode.json,Q00001,0.6,0.3631788079470202,0.9696267247200012
llama,synonym,oldleetcode.json,Q00001,0.6,0.3507555555555559,0.9654234051704407
llama,synonym,oldleetcode.json,Q00001,0.6,0.3080681818181812,0.9664939641952515
llama,synonym,oldleetcode.json,Q00001,0.65,,
llama,synonym,oldleetcode.json,Q00001,0.65,,
llama,synonym,oldleetcode.json,Q00001,0.65,,
llama,synonym,oldleetcode.json,Q00001,0.65,,
llama,synonym,oldleetcode.json,Q00001,0.65,,
llama,synonym,oldleetcode.json,Q00001,0.7,0.2338888888888892,0.9599612951278687
llama,synonym,oldleetcode.json,Q00001,0.7,0.2338888888888892,0.9599612951278687
llama,synonym,oldleetcode.json,Q00001,0.7,0.2338888888888892,0.9626932144165039
llama,synonym,oldleetcode.json,Q00001,0.7,0.23333333333333375,0.9602529406547546
llama,synonym,oldleetcode.json,Q00001,0.7,0.2338888888888892,0.9599612951278687
llama,synonym,oldleetcode.json,Q00001,0.75,,
llama,synonym,oldleetcode.json,Q00001,0.75,,
llama,synonym,oldleetcode.json,Q00001,0.75,,
llama,synonym,oldleetcode.json,Q00001,0.75,,
llama,synonym,oldleetcode.json,Q00001,0.75,,
llama,synonym,oldleetcode.json,Q00001,0.8,0.3091823899371061,0.9659566879272461
llama,synonym,oldleetcode.json,Q00001,0.8,0.3138983050847449,0.975329577922821
llama,synonym,oldleetcode.json,Q00001,0.8,0.3960538116591931,0.9765617251396179
llama,synonym,oldleetcode.json,Q00001,0.8,0.5040000000000011,0.9896010160446167
llama,synonym,oldleetcode.json,Q00001,0.8,0.335045871559633,0.9753559827804565
llama,synonym,oldleetcode.json,Q00001,0.85,,
llama,synonym,oldleetcode.json,Q00001,0.85,,
