model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,synonym,oldleetcode.json,Q00012,0.0,0.9869281045751634,0.9975205659866333
llama,synonym,oldleetcode.json,Q00012,0.0,0.9869281045751634,0.996346116065979
llama,synonym,oldleetcode.json,Q00012,0.0,0.9843137254901961,0.9969491958618164
llama,synonym,oldleetcode.json,Q00012,0.0,0.9843137254901961,0.994322657585144
llama,synonym,oldleetcode.json,Q00012,0.0,0.9869281045751634,0.9975204467773438
llama,synonym,oldleetcode.json,Q00012,0.05,,
llama,synonym,oldleetcode.json,Q00012,0.05,,
llama,synonym,oldleetcode.json,Q00012,0.05,,
llama,synonym,oldleetcode.json,Q00012,0.05,,
llama,synonym,oldleetcode.json,Q00012,0.05,,
llama,synonym,oldleetcode.json,Q00012,0.1,,
llama,synonym,oldleetcode.json,Q00012,0.1,,
llama,synonym,oldleetcode.json,Q00012,0.1,,
llama,synonym,oldleetcode.json,Q00012,0.1,,
llama,synonym,oldleetcode.json,Q00012,0.1,,
llama,synonym,oldleetcode.json,Q00012,0.15,,
llama,synonym,oldleetcode.json,Q00012,0.15,,
llama,synonym,oldleetcode.json,Q00012,0.15,,
llama,synonym,oldleetcode.json,Q00012,0.15,,
llama,synonym,oldleetcode.json,Q00012,0.15,,
llama,synonym,oldleetcode.json,Q00012,0.2,0.9843137254901961,0.9969491958618164
llama,synonym,oldleetcode.json,Q00012,0.2,0.9843137254901961,0.9969491958618164
llama,synonym,oldleetcode.json,Q00012,0.2,0.9869281045751634,0.9966327548027039
llama,synonym,oldleetcode.json,Q00012,0.2,0.9869281045751634,0.9927266240119934
llama,synonym,oldleetcode.json,Q00012,0.2,0.9843137254901961,0.9969491958618164
llama,synonym,oldleetcode.json,Q00012,0.25,,
llama,synonym,oldleetcode.json,Q00012,0.25,,
llama,synonym,oldleetcode.json,Q00012,0.25,,
llama,synonym,oldleetcode.json,Q00012,0.25,,
llama,synonym,oldleetcode.json,Q00012,0.25,,
llama,synonym,oldleetcode.json,Q00012,0.3,,
llama,synonym,oldleetcode.json,Q00012,0.3,,
llama,synonym,oldleetcode.json,Q00012,0.3,,
llama,synonym,oldleetcode.json,Q00012,0.3,,
llama,synonym,oldleetcode.json,Q00012,0.3,,
llama,synonym,oldleetcode.json,Q00012,0.35,,
llama,synonym,oldleetcode.json,Q00012,0.35,,
llama,synonym,oldleetcode.json,Q00012,0.35,,
llama,synonym,oldleetcode.json,Q00012,0.35,,
llama,synonym,oldleetcode.json,Q00012,0.35,,
llama,synonym,oldleetcode.json,Q00012,0.4,0.9869281045751634,0.9949703216552734
llama,synonym,oldleetcode.json,Q00012,0.4,0.9869281045751634,0.996346116065979
llama,synonym,oldleetcode.json,Q00012,0.4,0.9869281045751634,0.9915645718574524
llama,synonym,oldleetcode.json,Q00012,0.4,0.9692307692307691,0.9925406575202942
llama,synonym,oldleetcode.json,Q00012,0.4,0.9869281045751634,0.996346116065979
llama,synonym,oldleetcode.json,Q00012,0.45,,
llama,synonym,oldleetcode.json,Q00012,0.45,,
llama,synonym,oldleetcode.json,Q00012,0.45,,
llama,synonym,oldleetcode.json,Q00012,0.45,,
llama,synonym,oldleetcode.json,Q00012,0.45,,
llama,synonym,oldleetcode.json,Q00012,0.5,,
llama,synonym,oldleetcode.json,Q00012,0.5,,
llama,synonym,oldleetcode.json,Q00012,0.5,,
llama,synonym,oldleetcode.json,Q00012,0.5,,
llama,synonym,oldleetcode.json,Q00012,0.5,,
llama,synonym,oldleetcode.json,Q00012,0.55,,
llama,synonym,oldleetcode.json,Q00012,0.55,,
llama,synonym,oldleetcode.json,Q00012,0.55,,
llama,synonym,oldleetcode.json,Q00012,0.55,,
llama,synonym,oldleetcode.json,Q00012,0.55,,
llama,synonym,oldleetcode.json,Q00012,0.6,0.7637254901960784,0.9891632795333862
llama,synonym,oldleetcode.json,Q00012,0.6,0.8522257551669317,0.9886578321456909
llama,synonym,oldleetcode.json,Q00012,0.6,0.834887829005476,0.9896911382675171
llama,synonym,oldleetcode.json,Q00012,0.6,0.9869281045751634,0.9955108761787415
llama,synonym,oldleetcode.json,Q00012,0.6,0.9869281045751634,0.9915645718574524
llama,synonym,oldleetcode.json,Q00012,0.65,,
llama,synonym,oldleetcode.json,Q00012,0.65,,
llama,synonym,oldleetcode.json,Q00012,0.65,,
llama,synonym,oldleetcode.json,Q00012,0.65,,
llama,synonym,oldleetcode.json,Q00012,0.65,,
llama,synonym,oldleetcode.json,Q00012,0.7,,
llama,synonym,oldleetcode.json,Q00012,0.7,,
llama,synonym,oldleetcode.json,Q00012,0.7,,
llama,synonym,oldleetcode.json,Q00012,0.7,,
llama,synonym,oldleetcode.json,Q00012,0.7,,
llama,synonym,oldleetcode.json,Q00012,0.75,,
llama,synonym,oldleetcode.json,Q00012,0.75,,
llama,synonym,oldleetcode.json,Q00012,0.75,,
llama,synonym,oldleetcode.json,Q00012,0.75,,
llama,synonym,oldleetcode.json,Q00012,0.75,,
