model,method,dataset,task,augmentation_rate,tsed_score,bert_score
claude,paraphraser,newleetcode.json,Q00018,0.0,0.9207518796992481,0.9953570365905762
claude,paraphraser,newleetcode.json,Q00018,0.0,0.9207518796992481,0.9964580535888672
claude,paraphraser,newleetcode.json,Q00018,0.0,0.9357894736842105,0.9963371157646179
claude,paraphraser,newleetcode.json,Q00018,0.0,0.9387067669172933,0.9958680868148804
claude,paraphraser,newleetcode.json,Q00018,0.0,0.9357894736842105,0.9965962171554565
claude,paraphraser,newleetcode.json,Q00018,0.25,0.20073091820460257,0.0
claude,paraphraser,newleetcode.json,Q00018,0.25,0.9207518796992481,0.0
claude,paraphraser,newleetcode.json,Q00018,0.25,0.15882615629984054,0.0
claude,paraphraser,newleetcode.json,Q00018,0.25,0.9357894736842105,0.0
claude,paraphraser,newleetcode.json,Q00018,0.25,0.15882615629984054,0.0
claude,paraphraser,newleetcode.json,Q00018,0.9,0.15882615629984054,0.9580463171005249
claude,paraphraser,newleetcode.json,Q00018,0.9,0.9207518796992481,0.9964580535888672
claude,paraphraser,newleetcode.json,Q00018,0.9,0.9207518796992481,0.9964580535888672
claude,paraphraser,newleetcode.json,Q00018,0.9,0.9207518796992481,0.9953570365905762
claude,paraphraser,newleetcode.json,Q00018,0.9,0.9207518796992481,0.9964580535888672
