model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,paraphraser,ourdataset.json,Q00017,0.0,0.8918515566961573,0.9946860074996948
llama,paraphraser,ourdataset.json,Q00017,0.0,0.8764705882352943,0.9954646229743958
llama,paraphraser,ourdataset.json,Q00017,0.0,0.8945302897278316,0.9959014654159546
llama,paraphraser,ourdataset.json,Q00017,0.0,0.8945302897278316,0.9959014654159546
llama,paraphraser,ourdataset.json,Q00017,0.0,0.6043844127777402,0.9873449206352234
llama,paraphraser,ourdataset.json,Q00017,0.25,0.41729094809840966,0.0
llama,paraphraser,ourdataset.json,Q00017,0.25,0.41729094809840966,0.0
llama,paraphraser,ourdataset.json,Q00017,0.25,0.41729094809840966,0.0
llama,paraphraser,ourdataset.json,Q00017,0.25,0.41729094809840966,0.0
llama,paraphraser,ourdataset.json,Q00017,0.25,0.36576000120885693,0.0
llama,paraphraser,ourdataset.json,Q00017,0.6,0.3987837837837837,0.9730265736579895
llama,paraphraser,ourdataset.json,Q00017,0.6,0.36994390498615165,0.9744296073913574
llama,paraphraser,ourdataset.json,Q00017,0.6,0.4380769230769236,0.9799340963363647
llama,paraphraser,ourdataset.json,Q00017,0.6,0.5240904695662716,0.9854575991630554
llama,paraphraser,ourdataset.json,Q00017,0.6,0.4380769230769236,0.9799340963363647
llama,paraphraser,ourdataset.json,Q00017,0.9,0.3478733771790648,0.0
llama,paraphraser,ourdataset.json,Q00017,0.9,0.35361115392479137,0.0
llama,paraphraser,ourdataset.json,Q00017,0.9,0.3478733771790648,0.0
llama,paraphraser,ourdataset.json,Q00017,0.9,0.2619350757524598,0.0
llama,paraphraser,ourdataset.json,Q00017,0.9,0.2776851038923036,0.0
