augmentation_rate,code_similarity,solution_similarity,code_accuracy
0.0,0.4188994351294279,0.3185185185185185
0.0,0.7787831777514125,0.43086419753086425
0.0,0.8005603933946709,0.44074074074074077
0.0,0.8098241961600741,0.3888888888888889
0.0,0.807878787878788,0.41234567901234576
0.05,0.7092134831460676,0.41011235955056186
0.05,0.807878787878788,0.41234567901234576
0.05,0.711676300578035,0.41156069364161857
0.05,0.714491017964072,0.4514970059880239
0.05,0.732269938650307,0.4466257668711656
0.1,0.34405405405405454,0.21481481481481515
0.1,0.48830077015745577,0.3987654320987654
0.1,0.27127305911059585,0.3382716049382717
0.1,0.23913278362758494,0.24074074074074117
0.1,0.4188994351294279,0.3185185185185185
0.15,0.389248489159841,0.3617283950617284
0.15,0.32291970802919756,0.26913580246913604
0.15,0.389248489159841,0.3617283950617284
0.15,0.389248489159841,0.3617283950617284
0.15,0.23913278362758494,0.24074074074074117
0.2,0.7907246376811597,0.4012345679012346
0.2,0.563809523809524,0.40987654320987676
0.2,0.44410958904109626,0.2345679012345686
0.2,0.45850746268656745,0.4246913580246915
0.2,0.7931503883951558,0.417283950617284
0.25,0.21446527546305205,0.2283950617283955
0.25,0.2665421265101151,0.31728395061728426
0.25,0.28251572327044105,0.1703703703703705
0.25,0.22623313030678616,0.23580246913580294
0.25,0.2531393803420402,0.2753086419753088
0.3,0.2288721804511284,0.21234567901234624
0.3,0.2632816468054099,0.29506172839506195
0.3,0.23387765527386356,0.2518518518518521
0.3,0.2276691729323312,0.2172839506172844
0.3,0.2512988590659119,0.30864197530864224
0.35,0.25454143337669594,0.3160493827160495
0.35,0.29870503597122344,0.303703703703704
0.35,0.2512988590659119,0.30864197530864224
0.35,0.2652451462005764,0.2901234567901238
0.35,0.2632816468054099,0.29506172839506195
0.4,0.2798423370203724,0.2925925925925928
0.4,0.31530446880360735,0.26049382716049413
0.4,0.25534502871611986,0.3123456790123459
0.4,0.2512988590659119,0.30864197530864224
0.4,0.31874013880908775,0.27530864197530885
0.45,0.28271142849325603,0.2716049382716051
0.45,0.30504824158850286,0.23580246913580274
0.45,0.2791161968532077,0.24814814814814826
0.45,0.2798423370203724,0.2925925925925928
0.45,0.3192367241320705,0.26913580246913593
0.5,0.30295953046014623,0.24320987654321
0.5,0.3146451878217455,0.2333333333333334
0.5,0.2984548796990104,0.2407407407407411
0.5,0.346433621282181,0.2839506172839507
0.5,0.30295953046014623,0.24320987654321
0.55,0.3129766100635347,0.291358024691358
0.55,0.2839176962102351,0.3123456790123457
0.55,0.32033055665412247,0.2654320987654323
0.55,0.2791161968532077,0.24814814814814826
0.55,0.26058631127825926,0.2543209876543212
0.6,0.3205049178479369,0.24074074074074084
0.6,0.23461406314644453,0.19506172839506186
0.6,0.23233725252193632,0.1913580246913582
0.6,0.2870428573679007,0.2320987654320991
0.6,0.23233725252193632,0.1913580246913582
0.65,0.26111067168442204,0.2555555555555556
0.65,0.27666687394340717,0.2395061728395066
0.65,0.284988661962314,0.24444444444444458
0.65,0.2020333334770963,0.21358024691358046
0.65,0.28838824923286915,0.3012345679012347
0.7,0.2844068361527115,0.3345679012345678
0.7,0.25342125183543585,0.2839506172839506
0.7,0.35454969128202335,0.27777777777777796
0.7,0.26462969181265183,0.2938271604938274
0.7,0.2242424242424248,0.27530864197530885
0.75,0.2833562083943764,0.2320987654320988
0.75,0.34134514313288034,0.28641975308641987
0.75,0.31342004963034287,0.28271604938271605
0.75,0.2811103732059165,0.23456790123456817
0.75,0.23979353578467094,0.19876543209876535
0.8,0.2308297453729617,0.21604938271604973
0.8,0.2757797460777026,0.22839506172839524
0.8,0.2308297453729617,0.21604938271604973
0.8,0.21945205479452107,0.12962962962962962
0.8,0.2522750446266824,0.22098765432098783
0.85,0.3253755481433395,0.25679012345679025
0.85,0.26285300679784795,0.19753086419753085
0.85,0.27572779423555116,0.2827160493827161
0.85,0.3417294922466064,0.2679012345679014
0.85,0.26111067168442204,0.2555555555555556
0.9,0.17031446540880513,3.50885301609926e-16
0.9,0.3289533436640063,0.3061728395061731
0.9,0.31954254852555786,0.2530864197530865
0.9,0.3253755481433395,0.25679012345679025
0.9,0.3253755481433395,0.25679012345679025
0.95,0.33244195214892097,0.2691358024691359
0.95,0.2757797460777026,0.22839506172839524
0.95,0.3253755481433395,0.25679012345679025
0.95,0.29464365397386844,0.27654320987654335
0.95,0.3253755481433395,0.25679012345679025
1.0,0.30062217844537503,0.23827160493827182
1.0,0.25085647578137127,0.2123456790123458
1.0,0.2684905444496679,0.22839506172839516
1.0,0.3253755481433395,0.25679012345679025
1.0,0.2832169018428563,0.28024691358024706
