model,method,dataset,task,augmentation_rate,tsed_score,bert_score
claude,synonym,newleetcode.json,Q00005,0.0,0.5099844719770636,0.9886280298233032
claude,synonym,newleetcode.json,Q00005,0.0,0.5650660268372881,0.9884744882583618
claude,synonym,newleetcode.json,Q00005,0.0,0.45284848484848544,0.9850093722343445
claude,synonym,newleetcode.json,Q00005,0.0,0.5773215282942095,0.9902335405349731
claude,synonym,newleetcode.json,Q00005,0.0,0.5841388074291302,0.9892063140869141
claude,synonym,newleetcode.json,Q00005,0.05,0.5044696969696975,
claude,synonym,newleetcode.json,Q00005,0.05,0.3592653250057835,
claude,synonym,newleetcode.json,Q00005,0.05,0.4065243741765485,
claude,synonym,newleetcode.json,Q00005,0.05,0.4316703030303035,
claude,synonym,newleetcode.json,Q00005,0.05,0.4121637426900594,
claude,synonym,newleetcode.json,Q00005,0.1,0.36448484848484897,0.9846735000610352
claude,synonym,newleetcode.json,Q00005,0.1,0.36873291050035284,0.985106348991394
claude,synonym,newleetcode.json,Q00005,0.1,0.36048669905158504,0.9853329658508301
claude,synonym,newleetcode.json,Q00005,0.1,0.4276461916461921,0.984545886516571
claude,synonym,newleetcode.json,Q00005,0.1,0.3632765151515156,0.9845893979072571
claude,synonym,newleetcode.json,Q00005,0.15,0.4296241279593536,
claude,synonym,newleetcode.json,Q00005,0.15,0.3898776443682109,
claude,synonym,newleetcode.json,Q00005,0.15,0.5108055105014514,
claude,synonym,newleetcode.json,Q00005,0.15,0.47633723786645793,
claude,synonym,newleetcode.json,Q00005,0.15,0.31496103896103944,
claude,synonym,newleetcode.json,Q00005,0.2,0.44914914887442664,0.9862418174743652
claude,synonym,newleetcode.json,Q00005,0.2,0.44914914887442664,0.9862418174743652
claude,synonym,newleetcode.json,Q00005,0.2,0.49627559142659877,0.9866287112236023
claude,synonym,newleetcode.json,Q00005,0.2,0.4815270818420426,0.9879506826400757
claude,synonym,newleetcode.json,Q00005,0.2,0.5351045943304011,0.9847211837768555
claude,synonym,newleetcode.json,Q00005,0.25,0.44914914887442664,
claude,synonym,newleetcode.json,Q00005,0.25,0.455766079010724,
claude,synonym,newleetcode.json,Q00005,0.25,0.455766079010724,
claude,synonym,newleetcode.json,Q00005,0.25,0.44748918262603565,
claude,synonym,newleetcode.json,Q00005,0.25,0.44908076409365216,
claude,synonym,newleetcode.json,Q00005,0.3,0.4559908524205768,0.9834169149398804
claude,synonym,newleetcode.json,Q00005,0.3,0.5010892486508929,0.9854725003242493
claude,synonym,newleetcode.json,Q00005,0.3,0.5010892486508929,0.9857093095779419
claude,synonym,newleetcode.json,Q00005,0.3,0.45027770239710574,0.9857230186462402
claude,synonym,newleetcode.json,Q00005,0.3,0.4501548821548826,0.9859783053398132
claude,synonym,newleetcode.json,Q00005,0.35,0.4154435754573759,
claude,synonym,newleetcode.json,Q00005,0.35,0.47023165552938184,
claude,synonym,newleetcode.json,Q00005,0.35,0.34180048661800533,
claude,synonym,newleetcode.json,Q00005,0.35,0.3809055258467028,
claude,synonym,newleetcode.json,Q00005,0.35,0.5044696969696975,
claude,synonym,newleetcode.json,Q00005,0.4,0.4153272258788827,0.9870645403862
claude,synonym,newleetcode.json,Q00005,0.4,0.4269724688256318,0.9864448308944702
claude,synonym,newleetcode.json,Q00005,0.4,0.4269724688256318,0.9864448308944702
claude,synonym,newleetcode.json,Q00005,0.4,0.37845833333333373,0.9852505922317505
claude,synonym,newleetcode.json,Q00005,0.4,0.4269724688256318,0.9858628511428833
claude,synonym,newleetcode.json,Q00005,0.45,0.40467428092462543,
claude,synonym,newleetcode.json,Q00005,0.45,0.38573869746113737,
claude,synonym,newleetcode.json,Q00005,0.45,0.44897466938694575,
claude,synonym,newleetcode.json,Q00005,0.45,0.3326934393330727,
claude,synonym,newleetcode.json,Q00005,0.45,0.38573869746113737,
claude,synonym,newleetcode.json,Q00005,0.5,0.39973862322802245,0.9857717752456665
claude,synonym,newleetcode.json,Q00005,0.5,0.3766882990545835,0.985396683216095
claude,synonym,newleetcode.json,Q00005,0.5,0.3517889319970174,0.9862411618232727
claude,synonym,newleetcode.json,Q00005,0.5,0.41699466941869867,0.9861639142036438
claude,synonym,newleetcode.json,Q00005,0.5,0.4068037852709745,0.9857252240180969
claude,synonym,newleetcode.json,Q00005,0.55,0.41781233345017554,
claude,synonym,newleetcode.json,Q00005,0.55,0.31894220377007276,
claude,synonym,newleetcode.json,Q00005,0.55,0.38238249191813795,
claude,synonym,newleetcode.json,Q00005,0.55,0.3082385959591528,
claude,synonym,newleetcode.json,Q00005,0.55,0.4192340680394988,
claude,synonym,newleetcode.json,Q00005,0.6,0.40756312781959797,0.984056830406189
claude,synonym,newleetcode.json,Q00005,0.6,0.40021463282306025,0.9855324029922485
claude,synonym,newleetcode.json,Q00005,0.6,0.39289639455767433,0.984310507774353
claude,synonym,newleetcode.json,Q00005,0.6,0.392040472237609,0.98418790102005
claude,synonym,newleetcode.json,Q00005,0.6,0.3907432857112883,0.9849754571914673
claude,synonym,newleetcode.json,Q00005,0.65,0.37301479912240165,
claude,synonym,newleetcode.json,Q00005,0.65,0.42624787264945985,
claude,synonym,newleetcode.json,Q00005,0.65,0.40756312781959797,
claude,synonym,newleetcode.json,Q00005,0.65,0.34413964870916147,
claude,synonym,newleetcode.json,Q00005,0.65,0.28852982662963267,
claude,synonym,newleetcode.json,Q00005,0.7,0.4757179028681784,0.9870513677597046
claude,synonym,newleetcode.json,Q00005,0.7,0.4529194826011954,0.9870221018791199
claude,synonym,newleetcode.json,Q00005,0.7,0.4529194826011954,0.9870221018791199
claude,synonym,newleetcode.json,Q00005,0.7,0.4458356431632183,0.9862499237060547
claude,synonym,newleetcode.json,Q00005,0.7,0.43666421113820275,0.9859221577644348
claude,synonym,newleetcode.json,Q00005,0.75,0.3978148610662889,
claude,synonym,newleetcode.json,Q00005,0.75,0.4529194826011954,
claude,synonym,newleetcode.json,Q00005,0.75,0.38313813945982245,
claude,synonym,newleetcode.json,Q00005,0.75,0.38804862191800105,
claude,synonym,newleetcode.json,Q00005,0.75,0.5145330922859651,
claude,synonym,newleetcode.json,Q00005,0.8,0.31977789529349576,0.9819763898849487
claude,synonym,newleetcode.json,Q00005,0.8,0.42388761827255445,0.9873477220535278
claude,synonym,newleetcode.json,Q00005,0.8,0.4130403709142866,0.9877136945724487
claude,synonym,newleetcode.json,Q00005,0.8,0.3851453318333955,0.9870362281799316
claude,synonym,newleetcode.json,Q00005,0.8,0.4333081687971757,0.9866889119148254
claude,synonym,newleetcode.json,Q00005,0.85,0.4529194826011954,
claude,synonym,newleetcode.json,Q00005,0.85,0.5047313387281499,
claude,synonym,newleetcode.json,Q00005,0.85,0.4529194826011954,
claude,synonym,newleetcode.json,Q00005,0.85,0.36203586412044525,
claude,synonym,newleetcode.json,Q00005,0.85,0.36203586412044525,
claude,synonym,newleetcode.json,Q00005,0.9,0.3009965301873705,0.9818687438964844
claude,synonym,newleetcode.json,Q00005,0.9,0.43713473091547084,0.9857183694839478
claude,synonym,newleetcode.json,Q00005,0.9,0.36636294629603167,0.9839297533035278
claude,synonym,newleetcode.json,Q00005,0.9,0.4123573492049742,0.9854635000228882
claude,synonym,newleetcode.json,Q00005,0.9,0.43203407274235983,0.9859830737113953
claude,synonym,newleetcode.json,Q00005,0.95,0.40084507518849105,
claude,synonym,newleetcode.json,Q00005,0.95,0.4010560270788674,
claude,synonym,newleetcode.json,Q00005,0.95,0.42978507324813187,
claude,synonym,newleetcode.json,Q00005,0.95,0.43795674208965724,
claude,synonym,newleetcode.json,Q00005,0.95,0.4010560270788674,
claude,synonym,newleetcode.json,Q00005,1.0,0.43743056240853095,0.9830285310745239
claude,synonym,newleetcode.json,Q00005,1.0,0.4761325213861102,0.9838096499443054
claude,synonym,newleetcode.json,Q00005,1.0,0.3957447602899007,0.9856014251708984
claude,synonym,newleetcode.json,Q00005,1.0,0.4044097870197579,0.9851592183113098
claude,synonym,newleetcode.json,Q00005,1.0,0.4905627598722213,0.9855729937553406
