model,method,dataset,task,augmentation_rate,tsed_score,bert_score
claude,synonym,newleetcode.json,Q00011,0.0,0.6657881089474025,0.9914863705635071
claude,synonym,newleetcode.json,Q00011,0.0,0.6965517241379312,0.9914256930351257
claude,synonym,newleetcode.json,Q00011,0.0,0.7073527851458887,0.9925363659858704
claude,synonym,newleetcode.json,Q00011,0.0,0.6223632011386427,0.9908400774002075
claude,synonym,newleetcode.json,Q00011,0.0,0.6963681697612732,0.9899501800537109
claude,synonym,newleetcode.json,Q00011,0.05,0.46628600405679554,
claude,synonym,newleetcode.json,Q00011,0.05,0.612689655172414,
claude,synonym,newleetcode.json,Q00011,0.05,0.6240852664576803,
claude,synonym,newleetcode.json,Q00011,0.05,0.49828571428571466,
claude,synonym,newleetcode.json,Q00011,0.05,0.6852545186614153,
claude,synonym,newleetcode.json,Q00011,0.1,0.6796497361152889,0.987779974937439
claude,synonym,newleetcode.json,Q00011,0.1,0.45703225806451675,0.9829878807067871
claude,synonym,newleetcode.json,Q00011,0.1,0.6111564625850342,0.9887886047363281
claude,synonym,newleetcode.json,Q00011,0.1,0.4732934131736532,0.9802621006965637
claude,synonym,newleetcode.json,Q00011,0.1,0.6648854593682181,0.9865961074829102
claude,synonym,newleetcode.json,Q00011,0.15,0.48975603058199413,
claude,synonym,newleetcode.json,Q00011,0.15,0.571428141385479,
claude,synonym,newleetcode.json,Q00011,0.15,0.4791891891891896,
claude,synonym,newleetcode.json,Q00011,0.15,0.4682993197278916,
claude,synonym,newleetcode.json,Q00011,0.15,0.48975603058199413,
claude,synonym,newleetcode.json,Q00011,0.2,0.6796497361152889,0.9881342053413391
claude,synonym,newleetcode.json,Q00011,0.2,0.6785542411276115,0.9895550012588501
claude,synonym,newleetcode.json,Q00011,0.2,0.6852545186614153,0.989104151725769
claude,synonym,newleetcode.json,Q00011,0.2,0.6929613056067387,0.9910544157028198
claude,synonym,newleetcode.json,Q00011,0.2,0.4700098522167492,0.9833168983459473
claude,synonym,newleetcode.json,Q00011,0.25,0.4744000000000005,
claude,synonym,newleetcode.json,Q00011,0.25,0.4837837837837843,
claude,synonym,newleetcode.json,Q00011,0.25,0.4814002089864163,
claude,synonym,newleetcode.json,Q00011,0.25,0.4711409395973159,
claude,synonym,newleetcode.json,Q00011,0.25,0.46973563218390846,
claude,synonym,newleetcode.json,Q00011,0.3,0.5479428196571691,0.9832650423049927
claude,synonym,newleetcode.json,Q00011,0.3,0.6257710651625068,0.9888237714767456
claude,synonym,newleetcode.json,Q00011,0.3,0.5692518690694304,0.9846559762954712
claude,synonym,newleetcode.json,Q00011,0.3,0.5528694370763337,0.9836215972900391
claude,synonym,newleetcode.json,Q00011,0.3,0.5895192276143215,0.9890978932380676
claude,synonym,newleetcode.json,Q00011,0.35,0.46157400961808026,
claude,synonym,newleetcode.json,Q00011,0.35,0.502780656177243,
claude,synonym,newleetcode.json,Q00011,0.35,0.4712199348730889,
claude,synonym,newleetcode.json,Q00011,0.35,0.47387160941105433,
claude,synonym,newleetcode.json,Q00011,0.35,0.5290918030665719,
claude,synonym,newleetcode.json,Q00011,0.4,0.6263895710681244,0.9861987233161926
claude,synonym,newleetcode.json,Q00011,0.4,0.5938199823165341,0.9866313934326172
claude,synonym,newleetcode.json,Q00011,0.4,0.5295165426667531,0.9861265420913696
claude,synonym,newleetcode.json,Q00011,0.4,0.5607046341082854,0.9839971661567688
claude,synonym,newleetcode.json,Q00011,0.4,0.46753246753246797,0.9833278656005859
claude,synonym,newleetcode.json,Q00011,0.45,0.6055348612642686,
claude,synonym,newleetcode.json,Q00011,0.45,0.5220816458562465,
claude,synonym,newleetcode.json,Q00011,0.45,0.41602209042410526,
claude,synonym,newleetcode.json,Q00011,0.45,0.5295165426667531,
claude,synonym,newleetcode.json,Q00011,0.45,0.6255772641151952,
claude,synonym,newleetcode.json,Q00011,0.5,0.44955974842767343,0.9828823208808899
claude,synonym,newleetcode.json,Q00011,0.5,0.4790981432360746,0.9855465888977051
claude,synonym,newleetcode.json,Q00011,0.5,0.4779310344827591,0.9811905026435852
claude,synonym,newleetcode.json,Q00011,0.5,0.48666666666666714,0.9846426844596863
claude,synonym,newleetcode.json,Q00011,0.5,0.47942528735632217,0.9835644960403442
claude,synonym,newleetcode.json,Q00011,0.55,0.5075550839964633,
claude,synonym,newleetcode.json,Q00011,0.55,0.5221238538816602,
claude,synonym,newleetcode.json,Q00011,0.55,0.5235800642189027,
claude,synonym,newleetcode.json,Q00011,0.55,0.46948717948718005,
claude,synonym,newleetcode.json,Q00011,0.55,0.48086682624916444,
claude,synonym,newleetcode.json,Q00011,0.6,0.4562404601202828,0.9811358451843262
claude,synonym,newleetcode.json,Q00011,0.6,0.43197947855340624,0.9867634773254395
claude,synonym,newleetcode.json,Q00011,0.6,0.5190558466857879,0.9852306246757507
claude,synonym,newleetcode.json,Q00011,0.6,0.4385527333894029,0.9836126565933228
claude,synonym,newleetcode.json,Q00011,0.6,0.47303225806451665,0.9833970069885254
claude,synonym,newleetcode.json,Q00011,0.65,0.49249898587638985,
claude,synonym,newleetcode.json,Q00011,0.65,0.5433464881067911,
claude,synonym,newleetcode.json,Q00011,0.65,0.5161007957559681,
claude,synonym,newleetcode.json,Q00011,0.65,0.48870026525198956,
claude,synonym,newleetcode.json,Q00011,0.65,0.5515522320672724,
claude,synonym,newleetcode.json,Q00011,0.7,0.5388954907161805,0.9857306480407715
claude,synonym,newleetcode.json,Q00011,0.7,0.5295165426667531,0.9877045750617981
claude,synonym,newleetcode.json,Q00011,0.7,0.4799153436415001,0.9884446859359741
claude,synonym,newleetcode.json,Q00011,0.7,0.5544006458309307,0.988238513469696
claude,synonym,newleetcode.json,Q00011,0.7,0.45639729141057994,0.9864498972892761
claude,synonym,newleetcode.json,Q00011,0.75,0.5182791473586654,
