model,method,dataset,task,augmentation_rate,tsed_score,bert_score
claude,synonym,newleetcode.json,Q00002,0.0,0.6862962962962962,0.9881094098091125
claude,synonym,newleetcode.json,Q00002,0.0,0.7657900450523802,0.9916054010391235
claude,synonym,newleetcode.json,Q00002,0.0,0.7446924276381433,0.9913444519042969
claude,synonym,newleetcode.json,Q00002,0.0,0.7815218012581184,0.9921888113021851
claude,synonym,newleetcode.json,Q00002,0.0,0.6046698872785832,0.986746609210968
claude,synonym,newleetcode.json,Q00002,0.05,0.4294572790612398,
claude,synonym,newleetcode.json,Q00002,0.05,0.5631083223410933,
claude,synonym,newleetcode.json,Q00002,0.05,0.5030434782608697,
claude,synonym,newleetcode.json,Q00002,0.05,0.5030434782608697,
claude,synonym,newleetcode.json,Q00002,0.05,0.43100000000000066,
claude,synonym,newleetcode.json,Q00002,0.1,0.42035087719298314,0.98115473985672
claude,synonym,newleetcode.json,Q00002,0.1,0.41111111111111176,0.9793643951416016
claude,synonym,newleetcode.json,Q00002,0.1,0.42622950819672195,0.979352593421936
claude,synonym,newleetcode.json,Q00002,0.1,0.36363636363636326,0.9779891967773438
claude,synonym,newleetcode.json,Q00002,0.1,0.31677419354838643,0.977190375328064
claude,synonym,newleetcode.json,Q00002,0.15,0.49896940418679564,
claude,synonym,newleetcode.json,Q00002,0.15,0.5030434782608697,
claude,synonym,newleetcode.json,Q00002,0.15,0.5030434782608697,
claude,synonym,newleetcode.json,Q00002,0.15,0.430461538461539,
claude,synonym,newleetcode.json,Q00002,0.15,0.6090158730158731,
claude,synonym,newleetcode.json,Q00002,0.2,0.5320222937086555,0.9826237559318542
claude,synonym,newleetcode.json,Q00002,0.2,0.3765986394557831,0.979693591594696
claude,synonym,newleetcode.json,Q00002,0.2,0.3925517241379318,0.980456531047821
claude,synonym,newleetcode.json,Q00002,0.2,0.5320222937086555,0.9826237559318542
claude,synonym,newleetcode.json,Q00002,0.2,0.5320222937086555,0.9826237559318542
claude,synonym,newleetcode.json,Q00002,0.25,0.5030434782608697,
claude,synonym,newleetcode.json,Q00002,0.25,0.5030434782608697,
claude,synonym,newleetcode.json,Q00002,0.25,0.5030434782608697,
claude,synonym,newleetcode.json,Q00002,0.25,0.5320222937086555,
claude,synonym,newleetcode.json,Q00002,0.25,0.38938053097345204,
claude,synonym,newleetcode.json,Q00002,0.3,0.5846434968711473,0.9861156344413757
claude,synonym,newleetcode.json,Q00002,0.3,0.48716402116402147,0.986137866973877
claude,synonym,newleetcode.json,Q00002,0.3,0.48716402116402147,0.986137866973877
claude,synonym,newleetcode.json,Q00002,0.3,0.5364780012412458,0.9830936193466187
claude,synonym,newleetcode.json,Q00002,0.3,0.5736086362026764,0.985944390296936
