model,method,dataset,task,augmentation_rate,tsed_score,bert_score
gemini,keyboard,ourdataset.json,Q00020,0.0,0.981476510067114,0.9982039332389832
gemini,keyboard,ourdataset.json,Q00020,0.0,0.981476510067114,0.9982039332389832
gemini,keyboard,ourdataset.json,Q00020,0.0,0.981476510067114,0.9982039332389832
gemini,keyboard,ourdataset.json,Q00020,0.0,0.981476510067114,0.9982039332389832
gemini,keyboard,ourdataset.json,Q00020,0.0,0.9194630872483222,0.9928158521652222
gemini,keyboard,ourdataset.json,Q00020,0.05,,
gemini,keyboard,ourdataset.json,Q00020,0.05,,
gemini,keyboard,ourdataset.json,Q00020,0.05,,
gemini,keyboard,ourdataset.json,Q00020,0.05,,
gemini,keyboard,ourdataset.json,Q00020,0.05,,
gemini,keyboard,ourdataset.json,Q00020,0.1,0.5528484848484851,0.99139803647995
gemini,keyboard,ourdataset.json,Q00020,0.1,0.5528484848484851,0.99139803647995
gemini,keyboard,ourdataset.json,Q00020,0.1,0.5190031152647979,0.9875534772872925
gemini,keyboard,ourdataset.json,Q00020,0.1,0.5528484848484851,0.99139803647995
gemini,keyboard,ourdataset.json,Q00020,0.1,0.5190031152647979,0.9875534772872925
gemini,keyboard,ourdataset.json,Q00020,0.15,,
gemini,keyboard,ourdataset.json,Q00020,0.15,,
gemini,keyboard,ourdataset.json,Q00020,0.15,,
gemini,keyboard,ourdataset.json,Q00020,0.15,,
gemini,keyboard,ourdataset.json,Q00020,0.15,,
gemini,keyboard,ourdataset.json,Q00020,0.2,0.44507614213197966,0.9891079068183899
gemini,keyboard,ourdataset.json,Q00020,0.2,0.5172585669781935,0.9881826639175415
gemini,keyboard,ourdataset.json,Q00020,0.2,0.44507614213197966,0.9891077876091003
gemini,keyboard,ourdataset.json,Q00020,0.2,0.4771171171171165,0.9879684448242188
gemini,keyboard,ourdataset.json,Q00020,0.2,0.5172585669781935,0.9881826639175415
gemini,keyboard,ourdataset.json,Q00020,0.25,,
gemini,keyboard,ourdataset.json,Q00020,0.25,,
gemini,keyboard,ourdataset.json,Q00020,0.25,,
gemini,keyboard,ourdataset.json,Q00020,0.25,,
gemini,keyboard,ourdataset.json,Q00020,0.25,,
gemini,keyboard,ourdataset.json,Q00020,0.3,0.4156190476190478,0.9711685180664062
gemini,keyboard,ourdataset.json,Q00020,0.3,0.4156190476190478,0.9711685180664062
gemini,keyboard,ourdataset.json,Q00020,0.3,0.4156190476190478,0.9711685180664062
gemini,keyboard,ourdataset.json,Q00020,0.3,0.41879365079365094,0.9724812507629395
gemini,keyboard,ourdataset.json,Q00020,0.3,0.41879365079365094,0.9724812507629395
gemini,keyboard,ourdataset.json,Q00020,0.35,,
gemini,keyboard,ourdataset.json,Q00020,0.35,,
gemini,keyboard,ourdataset.json,Q00020,0.35,,
gemini,keyboard,ourdataset.json,Q00020,0.35,,
gemini,keyboard,ourdataset.json,Q00020,0.35,,
gemini,keyboard,ourdataset.json,Q00020,0.4,0.518717948717949,0.9826656579971313
gemini,keyboard,ourdataset.json,Q00020,0.4,0.518717948717949,0.9826656579971313
