model,method,dataset,task,augmentation_rate,tsed_score,bert_score
gemini,keyboard,ourdataset.json,Q00009,0.0,0.5796182396606596,0.9906556010246277
gemini,keyboard,ourdataset.json,Q00009,0.0,0.7393849416755056,0.9937704205513
gemini,keyboard,ourdataset.json,Q00009,0.0,0.7393849416755056,0.9937704205513
gemini,keyboard,ourdataset.json,Q00009,0.0,0.7393849416755056,0.9937704205513
gemini,keyboard,ourdataset.json,Q00009,0.0,0.5796182396606596,0.9906556010246277
gemini,keyboard,ourdataset.json,Q00009,0.05,,
gemini,keyboard,ourdataset.json,Q00009,0.05,,
gemini,keyboard,ourdataset.json,Q00009,0.05,,
gemini,keyboard,ourdataset.json,Q00009,0.05,,
gemini,keyboard,ourdataset.json,Q00009,0.05,,
gemini,keyboard,ourdataset.json,Q00009,0.1,0.2911823407152166,0.9773193597793579
gemini,keyboard,ourdataset.json,Q00009,0.1,0.3108384076477291,0.9749531745910645
gemini,keyboard,ourdataset.json,Q00009,0.1,0.2911823407152166,0.9773193597793579
gemini,keyboard,ourdataset.json,Q00009,0.1,0.2911823407152166,0.9773193597793579
gemini,keyboard,ourdataset.json,Q00009,0.1,0.2911823407152166,0.9773193597793579
gemini,keyboard,ourdataset.json,Q00009,0.15,,
gemini,keyboard,ourdataset.json,Q00009,0.15,,
gemini,keyboard,ourdataset.json,Q00009,0.15,,
gemini,keyboard,ourdataset.json,Q00009,0.15,,
gemini,keyboard,ourdataset.json,Q00009,0.15,,
gemini,keyboard,ourdataset.json,Q00009,0.2,0.3146280951703175,0.9808194041252136
gemini,keyboard,ourdataset.json,Q00009,0.2,0.32512993250559674,0.9793634414672852
gemini,keyboard,ourdataset.json,Q00009,0.2,0.32512993250559674,0.9793634414672852
gemini,keyboard,ourdataset.json,Q00009,0.2,0.3146280951703175,0.9808194041252136
gemini,keyboard,ourdataset.json,Q00009,0.2,0.3146280951703175,0.9808194041252136
gemini,keyboard,ourdataset.json,Q00009,0.25,,
gemini,keyboard,ourdataset.json,Q00009,0.25,,
gemini,keyboard,ourdataset.json,Q00009,0.25,,
gemini,keyboard,ourdataset.json,Q00009,0.25,,
gemini,keyboard,ourdataset.json,Q00009,0.25,,
gemini,keyboard,ourdataset.json,Q00009,0.3,0.2940952344046357,0.9794785380363464
gemini,keyboard,ourdataset.json,Q00009,0.3,0.2995181568669269,0.9824002981185913
gemini,keyboard,ourdataset.json,Q00009,0.3,0.2940952344046357,0.9794785380363464
gemini,keyboard,ourdataset.json,Q00009,0.3,0.2995181568669269,0.9824002981185913
gemini,keyboard,ourdataset.json,Q00009,0.3,0.2995181568669269,0.9824002981185913
gemini,keyboard,ourdataset.json,Q00009,0.35,,
gemini,keyboard,ourdataset.json,Q00009,0.35,,
gemini,keyboard,ourdataset.json,Q00009,0.35,,
gemini,keyboard,ourdataset.json,Q00009,0.35,,
gemini,keyboard,ourdataset.json,Q00009,0.35,,
gemini,keyboard,ourdataset.json,Q00009,0.4,0.2582491249276213,0.9766737222671509
gemini,keyboard,ourdataset.json,Q00009,0.4,0.2582491249276213,0.9766736030578613
gemini,keyboard,ourdataset.json,Q00009,0.4,0.2535855797312606,0.9773948788642883
gemini,keyboard,ourdataset.json,Q00009,0.4,0.2535855797312606,0.9773948788642883
gemini,keyboard,ourdataset.json,Q00009,0.4,0.2582491249276213,0.9766736030578613
gemini,keyboard,ourdataset.json,Q00009,0.45,,
gemini,keyboard,ourdataset.json,Q00009,0.45,,
gemini,keyboard,ourdataset.json,Q00009,0.45,,
gemini,keyboard,ourdataset.json,Q00009,0.45,,
gemini,keyboard,ourdataset.json,Q00009,0.45,,
gemini,keyboard,ourdataset.json,Q00009,0.5,0.2851616191801266,0.9790899157524109
gemini,keyboard,ourdataset.json,Q00009,0.5,0.2851616191801266,0.9790899157524109
gemini,keyboard,ourdataset.json,Q00009,0.5,0.2538394755452954,0.9793750643730164
gemini,keyboard,ourdataset.json,Q00009,0.5,0.2851616191801266,0.9790899157524109
gemini,keyboard,ourdataset.json,Q00009,0.5,0.2851616191801266,0.9790899157524109
gemini,keyboard,ourdataset.json,Q00009,0.55,,
gemini,keyboard,ourdataset.json,Q00009,0.55,,
gemini,keyboard,ourdataset.json,Q00009,0.55,,
gemini,keyboard,ourdataset.json,Q00009,0.55,,
gemini,keyboard,ourdataset.json,Q00009,0.55,,
gemini,keyboard,ourdataset.json,Q00009,0.6,0.10499381096350022,0.9661670923233032
gemini,keyboard,ourdataset.json,Q00009,0.6,0.11750185000398723,0.9643842577934265
gemini,keyboard,ourdataset.json,Q00009,0.6,0.11750185000398723,0.9643842577934265
gemini,keyboard,ourdataset.json,Q00009,0.6,0.11750185000398723,0.9643842577934265
gemini,keyboard,ourdataset.json,Q00009,0.6,0.10499381096350022,0.966167151927948
gemini,keyboard,ourdataset.json,Q00009,0.65,,
gemini,keyboard,ourdataset.json,Q00009,0.65,,
gemini,keyboard,ourdataset.json,Q00009,0.65,,
gemini,keyboard,ourdataset.json,Q00009,0.65,,
gemini,keyboard,ourdataset.json,Q00009,0.65,,
gemini,keyboard,ourdataset.json,Q00009,0.7,0.20517023390161326,0.9626415371894836
gemini,keyboard,ourdataset.json,Q00009,0.7,0.13786295289699863,0.9578773379325867
gemini,keyboard,ourdataset.json,Q00009,0.7,0.13786295289699863,0.9578773379325867
gemini,keyboard,ourdataset.json,Q00009,0.7,0.13786295289699863,0.9578773379325867
gemini,keyboard,ourdataset.json,Q00009,0.7,0.13786295289699863,0.9578773379325867
gemini,keyboard,ourdataset.json,Q00009,0.75,,
gemini,keyboard,ourdataset.json,Q00009,0.75,,
gemini,keyboard,ourdataset.json,Q00009,0.75,,
gemini,keyboard,ourdataset.json,Q00009,0.75,,
gemini,keyboard,ourdataset.json,Q00009,0.75,,
gemini,keyboard,ourdataset.json,Q00009,0.8,0.1203344837017077,0.9668194055557251
gemini,keyboard,ourdataset.json,Q00009,0.8,0.1485505283969098,0.9654827117919922
gemini,keyboard,ourdataset.json,Q00009,0.8,0.1485505283969098,0.9654827117919922
gemini,keyboard,ourdataset.json,Q00009,0.8,0.1485505283969098,0.9654827117919922
gemini,keyboard,ourdataset.json,Q00009,0.8,0.1203344837017077,0.9668194055557251
gemini,keyboard,ourdataset.json,Q00009,0.85,,
gemini,keyboard,ourdataset.json,Q00009,0.85,,
gemini,keyboard,ourdataset.json,Q00009,0.85,,
gemini,keyboard,ourdataset.json,Q00009,0.85,,
gemini,keyboard,ourdataset.json,Q00009,0.85,,
gemini,keyboard,ourdataset.json,Q00009,0.9,0.11382272304192113,0.9542500376701355
gemini,keyboard,ourdataset.json,Q00009,0.9,0.13927014827605022,0.9621192812919617
