model,method,dataset,task,augmentation_rate,tsed_score,bert_score
claude,keyboard,oldleetcode.json,Q00016,0.0,0.8974358974358975,0.9971931576728821
claude,keyboard,oldleetcode.json,Q00016,0.0,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.0,0.6717948717948715,
claude,keyboard,oldleetcode.json,Q00016,0.0,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.0,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.05,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.05,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.05,0.6717948717948715,
claude,keyboard,oldleetcode.json,Q00016,0.05,0.6717948717948715,
claude,keyboard,oldleetcode.json,Q00016,0.05,0.6717948717948715,
claude,keyboard,oldleetcode.json,Q00016,0.1,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.1,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.1,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.1,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.1,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.15,0.6924382284382284,
claude,keyboard,oldleetcode.json,Q00016,0.15,0.6229885057471266,
claude,keyboard,oldleetcode.json,Q00016,0.15,0.6717948717948715,
claude,keyboard,oldleetcode.json,Q00016,0.15,0.6717948717948715,
claude,keyboard,oldleetcode.json,Q00016,0.15,0.6924382284382284,
claude,keyboard,oldleetcode.json,Q00016,0.2,0.8974358974358975,0.9971931576728821
claude,keyboard,oldleetcode.json,Q00016,0.2,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.2,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.2,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.2,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.25,0.39641025641025696,
claude,keyboard,oldleetcode.json,Q00016,0.25,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.25,0.3696202531645577,
claude,keyboard,oldleetcode.json,Q00016,0.25,0.6717948717948715,
claude,keyboard,oldleetcode.json,Q00016,0.25,0.6717948717948715,
claude,keyboard,oldleetcode.json,Q00016,0.3,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.3,0.3696202531645577,
claude,keyboard,oldleetcode.json,Q00016,0.3,0.3924050632911399,
claude,keyboard,oldleetcode.json,Q00016,0.3,0.3924050632911399,
claude,keyboard,oldleetcode.json,Q00016,0.3,0.40571428571428597,
claude,keyboard,oldleetcode.json,Q00016,0.35,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.35,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.35,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.35,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.35,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.4,0.6749857549857549,0.9895328283309937
claude,keyboard,oldleetcode.json,Q00016,0.4,0.6749857549857549,
claude,keyboard,oldleetcode.json,Q00016,0.4,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.4,0.6089449348465741,
claude,keyboard,oldleetcode.json,Q00016,0.4,0.6089449348465741,
claude,keyboard,oldleetcode.json,Q00016,0.45,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.45,0.45344129554655865,
claude,keyboard,oldleetcode.json,Q00016,0.45,0.8549257759784077,
claude,keyboard,oldleetcode.json,Q00016,0.45,0.4358485958485958,
claude,keyboard,oldleetcode.json,Q00016,0.45,0.7435897435897437,
claude,keyboard,oldleetcode.json,Q00016,0.5,0.6749857549857549,
claude,keyboard,oldleetcode.json,Q00016,0.5,0.8974358974358975,
claude,keyboard,oldleetcode.json,Q00016,0.5,0.5230434782608697,
claude,keyboard,oldleetcode.json,Q00016,0.5,0.5996512820512819,
claude,keyboard,oldleetcode.json,Q00016,0.5,0.49595141700404854,
claude,keyboard,oldleetcode.json,Q00016,0.55,0.3320377867746287,
claude,keyboard,oldleetcode.json,Q00016,0.55,0.2692307692307693,
claude,keyboard,oldleetcode.json,Q00016,0.55,0.1308771929824561,
claude,keyboard,oldleetcode.json,Q00016,0.55,0.28943589743589737,
claude,keyboard,oldleetcode.json,Q00016,0.55,0.33029974720115585,
claude,keyboard,oldleetcode.json,Q00016,0.6,0.3283333333333333,0.9599970579147339
claude,keyboard,oldleetcode.json,Q00016,0.6,0.25468057366362473,
claude,keyboard,oldleetcode.json,Q00016,0.6,0.33567765567765573,
claude,keyboard,oldleetcode.json,Q00016,0.6,0.3135632183908046,
