model,method,dataset,task,augmentation_rate,tsed_score,bert_score
openai,paraphraser,newleetcode.json,Q00009,0.0,0.883125,0.9973130226135254
openai,paraphraser,newleetcode.json,Q00009,0.0,0.883125,0.9973130226135254
openai,paraphraser,newleetcode.json,Q00009,0.0,0.8465624999999999,0.9956449270248413
openai,paraphraser,newleetcode.json,Q00009,0.0,0.8334374999999999,0.9947675466537476
openai,paraphraser,newleetcode.json,Q00009,0.0,0.883125,0.9973130226135254
openai,paraphraser,newleetcode.json,Q00009,0.25,0.40393939393939426,0.0
openai,paraphraser,newleetcode.json,Q00009,0.25,0.4070769230769235,0.0
openai,paraphraser,newleetcode.json,Q00009,0.25,0.43564655172413813,0.0
openai,paraphraser,newleetcode.json,Q00009,0.25,0.4070769230769235,0.0
openai,paraphraser,newleetcode.json,Q00009,0.25,0.43189189189189225,0.0
openai,paraphraser,newleetcode.json,Q00009,0.9,0.5912499999999999,0.9829742312431335
openai,paraphraser,newleetcode.json,Q00009,0.9,0.5912499999999999,0.9829742312431335
openai,paraphraser,newleetcode.json,Q00009,0.9,0.5912499999999999,0.9829742312431335
openai,paraphraser,newleetcode.json,Q00009,0.9,0.5259701492537315,0.9832623600959778
openai,paraphraser,newleetcode.json,Q00009,0.9,0.5912499999999999,0.9829742312431335
