model,method,dataset,task,augmentation_rate,tsed_score,bert_score
openai,synonym,ourdataset.json,Q00009,0.0,0.8506998031071419,0.995978057384491
openai,synonym,ourdataset.json,Q00009,0.0,0.7342950000196109,0.9921066164970398
openai,synonym,ourdataset.json,Q00009,0.0,0.8664436619718311,0.9955228567123413
openai,synonym,ourdataset.json,Q00009,0.0,0.8534259259259258,0.9953457117080688
openai,synonym,ourdataset.json,Q00009,0.0,0.8506998031071419,0.995978057384491
openai,synonym,ourdataset.json,Q00009,0.05,,
openai,synonym,ourdataset.json,Q00009,0.05,,
openai,synonym,ourdataset.json,Q00009,0.05,,
openai,synonym,ourdataset.json,Q00009,0.05,,
openai,synonym,ourdataset.json,Q00009,0.05,,
openai,synonym,ourdataset.json,Q00009,0.1,0.5408979591836737,0.9905664324760437
openai,synonym,ourdataset.json,Q00009,0.1,0.5408979591836737,0.9905664324760437
openai,synonym,ourdataset.json,Q00009,0.1,0.5408979591836737,0.9905664324760437
openai,synonym,ourdataset.json,Q00009,0.1,0.5837600000000002,0.9905664324760437
openai,synonym,ourdataset.json,Q00009,0.1,0.5408979591836737,0.9905664324760437
openai,synonym,ourdataset.json,Q00009,0.15,,
openai,synonym,ourdataset.json,Q00009,0.15,,
openai,synonym,ourdataset.json,Q00009,0.15,,
openai,synonym,ourdataset.json,Q00009,0.15,,
openai,synonym,ourdataset.json,Q00009,0.15,,
openai,synonym,ourdataset.json,Q00009,0.2,0.6965312045638686,0.9930993318557739
openai,synonym,ourdataset.json,Q00009,0.2,0.35090128755364786,0.986227810382843
openai,synonym,ourdataset.json,Q00009,0.2,0.6965312045638686,0.9930993914604187
openai,synonym,ourdataset.json,Q00009,0.2,0.35090128755364786,0.986227810382843
openai,synonym,ourdataset.json,Q00009,0.2,0.7113392857142857,0.9919233322143555
openai,synonym,ourdataset.json,Q00009,0.25,,
openai,synonym,ourdataset.json,Q00009,0.25,,
openai,synonym,ourdataset.json,Q00009,0.25,,
openai,synonym,ourdataset.json,Q00009,0.25,,
