model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,keyboard,oldleetcode.json,Q00013,0.0,1.0,0.9942563772201538
llama,keyboard,oldleetcode.json,Q00013,0.0,1.0,0.9922589063644409
llama,keyboard,oldleetcode.json,Q00013,0.0,1.0,0.9922589063644409
llama,keyboard,oldleetcode.json,Q00013,0.0,1.0,0.9940929412841797
llama,keyboard,oldleetcode.json,Q00013,0.0,1.0,0.9916270971298218
llama,keyboard,oldleetcode.json,Q00013,0.05,,
llama,keyboard,oldleetcode.json,Q00013,0.05,,
llama,keyboard,oldleetcode.json,Q00013,0.05,,
llama,keyboard,oldleetcode.json,Q00013,0.05,,
llama,keyboard,oldleetcode.json,Q00013,0.05,,
llama,keyboard,oldleetcode.json,Q00013,0.1,,
llama,keyboard,oldleetcode.json,Q00013,0.1,,
llama,keyboard,oldleetcode.json,Q00013,0.1,,
llama,keyboard,oldleetcode.json,Q00013,0.1,,
llama,keyboard,oldleetcode.json,Q00013,0.1,,
llama,keyboard,oldleetcode.json,Q00013,0.15,,
llama,keyboard,oldleetcode.json,Q00013,0.15,,
llama,keyboard,oldleetcode.json,Q00013,0.15,,
llama,keyboard,oldleetcode.json,Q00013,0.15,,
llama,keyboard,oldleetcode.json,Q00013,0.15,,
llama,keyboard,oldleetcode.json,Q00013,0.2,1.0,0.9916270971298218
llama,keyboard,oldleetcode.json,Q00013,0.2,1.0,0.9935303926467896
llama,keyboard,oldleetcode.json,Q00013,0.2,0.9913043478260871,0.9895780682563782
llama,keyboard,oldleetcode.json,Q00013,0.2,1.0,0.9935303926467896
llama,keyboard,oldleetcode.json,Q00013,0.2,1.0,0.9940929412841797
llama,keyboard,oldleetcode.json,Q00013,0.25,,
llama,keyboard,oldleetcode.json,Q00013,0.25,,
llama,keyboard,oldleetcode.json,Q00013,0.25,,
llama,keyboard,oldleetcode.json,Q00013,0.25,,
llama,keyboard,oldleetcode.json,Q00013,0.25,,
llama,keyboard,oldleetcode.json,Q00013,0.3,,
llama,keyboard,oldleetcode.json,Q00013,0.3,,
llama,keyboard,oldleetcode.json,Q00013,0.3,,
llama,keyboard,oldleetcode.json,Q00013,0.3,,
llama,keyboard,oldleetcode.json,Q00013,0.3,,
llama,keyboard,oldleetcode.json,Q00013,0.35,,
llama,keyboard,oldleetcode.json,Q00013,0.35,,
llama,keyboard,oldleetcode.json,Q00013,0.35,,
llama,keyboard,oldleetcode.json,Q00013,0.35,,
llama,keyboard,oldleetcode.json,Q00013,0.35,,
llama,keyboard,oldleetcode.json,Q00013,0.4,0.7777777777777778,0.9823225140571594
llama,keyboard,oldleetcode.json,Q00013,0.4,1.0,0.9885348081588745
llama,keyboard,oldleetcode.json,Q00013,0.4,0.7777777777777778,0.9842489361763
llama,keyboard,oldleetcode.json,Q00013,0.4,0.5580246913580256,0.98138427734375
llama,keyboard,oldleetcode.json,Q00013,0.4,1.0,0.9883396029472351
llama,keyboard,oldleetcode.json,Q00013,0.45,,
llama,keyboard,oldleetcode.json,Q00013,0.45,,
llama,keyboard,oldleetcode.json,Q00013,0.45,,
llama,keyboard,oldleetcode.json,Q00013,0.45,,
llama,keyboard,oldleetcode.json,Q00013,0.45,,
llama,keyboard,oldleetcode.json,Q00013,0.5,,
llama,keyboard,oldleetcode.json,Q00013,0.5,,
llama,keyboard,oldleetcode.json,Q00013,0.5,,
llama,keyboard,oldleetcode.json,Q00013,0.5,,
llama,keyboard,oldleetcode.json,Q00013,0.5,,
llama,keyboard,oldleetcode.json,Q00013,0.55,,
llama,keyboard,oldleetcode.json,Q00013,0.55,,
llama,keyboard,oldleetcode.json,Q00013,0.55,,
llama,keyboard,oldleetcode.json,Q00013,0.55,,
llama,keyboard,oldleetcode.json,Q00013,0.55,,
llama,keyboard,oldleetcode.json,Q00013,0.6,0.38810810810810864,0.968910813331604
llama,keyboard,oldleetcode.json,Q00013,0.6,0.3913043478260871,0.9609595537185669
llama,keyboard,oldleetcode.json,Q00013,0.6,0.353719008264463,0.9700733423233032
llama,keyboard,oldleetcode.json,Q00013,0.6,0.7777777777777778,0.9846543073654175
llama,keyboard,oldleetcode.json,Q00013,0.6,0.32159090909091026,0.9661327600479126
llama,keyboard,oldleetcode.json,Q00013,0.65,,
llama,keyboard,oldleetcode.json,Q00013,0.65,,
llama,keyboard,oldleetcode.json,Q00013,0.65,,
llama,keyboard,oldleetcode.json,Q00013,0.65,,
llama,keyboard,oldleetcode.json,Q00013,0.65,,
llama,keyboard,oldleetcode.json,Q00013,0.7,,
llama,keyboard,oldleetcode.json,Q00013,0.7,,
llama,keyboard,oldleetcode.json,Q00013,0.7,,
llama,keyboard,oldleetcode.json,Q00013,0.7,,
llama,keyboard,oldleetcode.json,Q00013,0.7,,
llama,keyboard,oldleetcode.json,Q00013,0.75,,
llama,keyboard,oldleetcode.json,Q00013,0.75,,
llama,keyboard,oldleetcode.json,Q00013,0.75,,
llama,keyboard,oldleetcode.json,Q00013,0.75,,
llama,keyboard,oldleetcode.json,Q00013,0.75,,
llama,keyboard,oldleetcode.json,Q00013,0.8,0.4316831683168316,0.968329131603241
llama,keyboard,oldleetcode.json,Q00013,0.8,0.4571428571428572,0.9694024324417114
llama,keyboard,oldleetcode.json,Q00013,0.8,0.4571428571428572,0.9694024324417114
llama,keyboard,oldleetcode.json,Q00013,0.8,0.39780219780219783,0.9678133726119995
llama,keyboard,oldleetcode.json,Q00013,0.8,0.2854166666666666,0.9669119119644165
llama,keyboard,oldleetcode.json,Q00013,0.85,,
llama,keyboard,oldleetcode.json,Q00013,0.85,,
llama,keyboard,oldleetcode.json,Q00013,0.85,,
llama,keyboard,oldleetcode.json,Q00013,0.85,,
llama,keyboard,oldleetcode.json,Q00013,0.85,,
llama,keyboard,oldleetcode.json,Q00013,0.9,,
llama,keyboard,oldleetcode.json,Q00013,0.9,,
llama,keyboard,oldleetcode.json,Q00013,0.9,,
llama,keyboard,oldleetcode.json,Q00013,0.9,,
llama,keyboard,oldleetcode.json,Q00013,0.9,,
llama,keyboard,oldleetcode.json,Q00013,0.95,,
llama,keyboard,oldleetcode.json,Q00013,0.95,,
llama,keyboard,oldleetcode.json,Q00013,0.95,,
llama,keyboard,oldleetcode.json,Q00013,0.95,,
llama,keyboard,oldleetcode.json,Q00013,0.95,,
llama,keyboard,oldleetcode.json,Q00013,1.0,0.17213114754098455,0.9609987139701843
llama,keyboard,oldleetcode.json,Q00013,1.0,0.363157894736842,0.9734207391738892
llama,keyboard,oldleetcode.json,Q00013,1.0,0.4118811881188118,0.9657772183418274
llama,keyboard,oldleetcode.json,Q00013,1.0,0.3890109890109889,0.9681380391120911
llama,keyboard,oldleetcode.json,Q00013,1.0,0.44395604395604404,0.9672377705574036
