model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,keyboard,oldleetcode.json,Q00009,0.0,1.0,0.9999998807907104
llama,keyboard,oldleetcode.json,Q00009,0.0,1.0,0.9999998807907104
llama,keyboard,oldleetcode.json,Q00009,0.0,1.0,0.9999998807907104
llama,keyboard,oldleetcode.json,Q00009,0.0,1.0,0.9999998807907104
llama,keyboard,oldleetcode.json,Q00009,0.0,1.0,0.9999998807907104
llama,keyboard,oldleetcode.json,Q00009,0.05,,
llama,keyboard,oldleetcode.json,Q00009,0.05,,
llama,keyboard,oldleetcode.json,Q00009,0.05,,
llama,keyboard,oldleetcode.json,Q00009,0.05,,
llama,keyboard,oldleetcode.json,Q00009,0.05,,
llama,keyboard,oldleetcode.json,Q00009,0.1,0.955056179775281,0.9967018365859985
llama,keyboard,oldleetcode.json,Q00009,0.1,0.955056179775281,0.9967018365859985
llama,keyboard,oldleetcode.json,Q00009,0.1,1.0,0.9999998807907104
llama,keyboard,oldleetcode.json,Q00009,0.1,0.955056179775281,0.9967018365859985
llama,keyboard,oldleetcode.json,Q00009,0.1,0.955056179775281,0.9967018365859985
llama,keyboard,oldleetcode.json,Q00009,0.15,,
llama,keyboard,oldleetcode.json,Q00009,0.15,,
llama,keyboard,oldleetcode.json,Q00009,0.15,,
llama,keyboard,oldleetcode.json,Q00009,0.15,,
llama,keyboard,oldleetcode.json,Q00009,0.15,,
llama,keyboard,oldleetcode.json,Q00009,0.2,0.955056179775281,0.9967018365859985
llama,keyboard,oldleetcode.json,Q00009,0.2,0.955056179775281,0.9967018365859985
llama,keyboard,oldleetcode.json,Q00009,0.2,0.955056179775281,0.9967018365859985
llama,keyboard,oldleetcode.json,Q00009,0.2,0.955056179775281,0.9967018365859985
llama,keyboard,oldleetcode.json,Q00009,0.2,0.955056179775281,0.9967018365859985
llama,keyboard,oldleetcode.json,Q00009,0.25,,
llama,keyboard,oldleetcode.json,Q00009,0.25,,
llama,keyboard,oldleetcode.json,Q00009,0.25,,
llama,keyboard,oldleetcode.json,Q00009,0.25,,
llama,keyboard,oldleetcode.json,Q00009,0.25,,
llama,keyboard,oldleetcode.json,Q00009,0.3,0.955056179775281,0.9967018365859985
llama,keyboard,oldleetcode.json,Q00009,0.3,1.0,0.9999998807907104
llama,keyboard,oldleetcode.json,Q00009,0.3,0.955056179775281,0.9967018365859985
