model,method,dataset,task,augmentation_rate,tsed_score,bert_score
llama,keyboard,oldleetcode.json,Q00011,0.0,0.975,0.9981212615966797
llama,keyboard,oldleetcode.json,Q00011,0.0,0.975,0.9981212615966797
llama,keyboard,oldleetcode.json,Q00011,0.0,0.9199999999999999,0.9924852252006531
llama,keyboard,oldleetcode.json,Q00011,0.0,0.975,0.9981212615966797
llama,keyboard,oldleetcode.json,Q00011,0.0,0.975,0.9981212615966797
llama,keyboard,oldleetcode.json,Q00011,0.05,,
llama,keyboard,oldleetcode.json,Q00011,0.05,,
llama,keyboard,oldleetcode.json,Q00011,0.05,,
llama,keyboard,oldleetcode.json,Q00011,0.05,,
llama,keyboard,oldleetcode.json,Q00011,0.05,,
llama,keyboard,oldleetcode.json,Q00011,0.1,0.975,0.997886061668396
llama,keyboard,oldleetcode.json,Q00011,0.1,0.975,0.997886061668396
llama,keyboard,oldleetcode.json,Q00011,0.1,0.975,0.997886061668396
llama,keyboard,oldleetcode.json,Q00011,0.1,0.975,0.9955960512161255
llama,keyboard,oldleetcode.json,Q00011,0.1,0.9542368338063703,0.9951715469360352
llama,keyboard,oldleetcode.json,Q00011,0.15,,
llama,keyboard,oldleetcode.json,Q00011,0.15,,
llama,keyboard,oldleetcode.json,Q00011,0.15,,
llama,keyboard,oldleetcode.json,Q00011,0.15,,
llama,keyboard,oldleetcode.json,Q00011,0.15,,
llama,keyboard,oldleetcode.json,Q00011,0.2,0.975,0.9957118034362793
llama,keyboard,oldleetcode.json,Q00011,0.2,0.975,0.9980642199516296
llama,keyboard,oldleetcode.json,Q00011,0.2,0.975,0.9950194358825684
llama,keyboard,oldleetcode.json,Q00011,0.2,0.975,0.9950194358825684
llama,keyboard,oldleetcode.json,Q00011,0.2,0.975,0.9950194358825684
llama,keyboard,oldleetcode.json,Q00011,0.25,,
llama,keyboard,oldleetcode.json,Q00011,0.25,,
llama,keyboard,oldleetcode.json,Q00011,0.25,,
llama,keyboard,oldleetcode.json,Q00011,0.25,,
llama,keyboard,oldleetcode.json,Q00011,0.25,,
