model,method,dataset,task,augmentation_rate,tsed_score,bert_score
gemini,keyboard,oldleetcode.json,Q00012,0.0,1.0,1.0000001192092896
gemini,keyboard,oldleetcode.json,Q00012,0.0,1.0,1.0000001192092896
gemini,keyboard,oldleetcode.json,Q00012,0.0,1.0,1.0000001192092896
gemini,keyboard,oldleetcode.json,Q00012,0.0,1.0,1.0000001192092896
gemini,keyboard,oldleetcode.json,Q00012,0.0,1.0,1.0000001192092896
gemini,keyboard,oldleetcode.json,Q00012,0.05,,
gemini,keyboard,oldleetcode.json,Q00012,0.05,,
gemini,keyboard,oldleetcode.json,Q00012,0.05,,
gemini,keyboard,oldleetcode.json,Q00012,0.05,,
gemini,keyboard,oldleetcode.json,Q00012,0.05,,
gemini,keyboard,oldleetcode.json,Q00012,0.1,,
gemini,keyboard,oldleetcode.json,Q00012,0.1,,
gemini,keyboard,oldleetcode.json,Q00012,0.1,,
gemini,keyboard,oldleetcode.json,Q00012,0.1,,
gemini,keyboard,oldleetcode.json,Q00012,0.1,,
gemini,keyboard,oldleetcode.json,Q00012,0.15,,
gemini,keyboard,oldleetcode.json,Q00012,0.15,,
gemini,keyboard,oldleetcode.json,Q00012,0.15,,
gemini,keyboard,oldleetcode.json,Q00012,0.15,,
gemini,keyboard,oldleetcode.json,Q00012,0.15,,
gemini,keyboard,oldleetcode.json,Q00012,0.2,0.8571428571428571,0.994030773639679
gemini,keyboard,oldleetcode.json,Q00012,0.2,0.8571428571428571,0.994030773639679
gemini,keyboard,oldleetcode.json,Q00012,0.2,0.8571428571428571,0.9942498207092285
gemini,keyboard,oldleetcode.json,Q00012,0.2,0.8571428571428571,0.9942498207092285
gemini,keyboard,oldleetcode.json,Q00012,0.2,0.8571428571428571,0.9942498207092285
gemini,keyboard,oldleetcode.json,Q00012,0.25,,
gemini,keyboard,oldleetcode.json,Q00012,0.25,,
gemini,keyboard,oldleetcode.json,Q00012,0.25,,
gemini,keyboard,oldleetcode.json,Q00012,0.25,,
gemini,keyboard,oldleetcode.json,Q00012,0.25,,
gemini,keyboard,oldleetcode.json,Q00012,0.3,,
gemini,keyboard,oldleetcode.json,Q00012,0.3,,
gemini,keyboard,oldleetcode.json,Q00012,0.3,,
gemini,keyboard,oldleetcode.json,Q00012,0.3,,
gemini,keyboard,oldleetcode.json,Q00012,0.3,,
gemini,keyboard,oldleetcode.json,Q00012,0.35,,
gemini,keyboard,oldleetcode.json,Q00012,0.35,,
gemini,keyboard,oldleetcode.json,Q00012,0.35,,
gemini,keyboard,oldleetcode.json,Q00012,0.35,,
gemini,keyboard,oldleetcode.json,Q00012,0.35,,
gemini,keyboard,oldleetcode.json,Q00012,0.4,0.8571428571428571,0.994030773639679
gemini,keyboard,oldleetcode.json,Q00012,0.4,0.8571428571428571,0.994030773639679
gemini,keyboard,oldleetcode.json,Q00012,0.4,0.8571428571428571,0.994030773639679
