model,method,dataset,task,augmentation_rate,tsed_score,bert_score
claude,synonym,ourdataset.json,Q00010,0.0,0.4880124518776988,0.9808355569839478
claude,synonym,ourdataset.json,Q00010,0.0,0.4773306665506548,0.9815607070922852
claude,synonym,ourdataset.json,Q00010,0.0,0.4777747222315035,0.9801241159439087
claude,synonym,ourdataset.json,Q00010,0.0,0.4513274336283205,0.9711878895759583
claude,synonym,ourdataset.json,Q00010,0.0,0.49499537680141625,0.9792488813400269
claude,synonym,ourdataset.json,Q00010,0.05,,
claude,synonym,ourdataset.json,Q00010,0.05,,
claude,synonym,ourdataset.json,Q00010,0.05,,
claude,synonym,ourdataset.json,Q00010,0.05,,
claude,synonym,ourdataset.json,Q00010,0.05,,
claude,synonym,ourdataset.json,Q00010,0.1,,
claude,synonym,ourdataset.json,Q00010,0.1,,
claude,synonym,ourdataset.json,Q00010,0.1,,
claude,synonym,ourdataset.json,Q00010,0.1,,
claude,synonym,ourdataset.json,Q00010,0.1,,
claude,synonym,ourdataset.json,Q00010,0.15,,
claude,synonym,ourdataset.json,Q00010,0.15,,
claude,synonym,ourdataset.json,Q00010,0.15,,
claude,synonym,ourdataset.json,Q00010,0.15,,
claude,synonym,ourdataset.json,Q00010,0.15,,
claude,synonym,ourdataset.json,Q00010,0.2,0.37023250272013275,0.9775474667549133
claude,synonym,ourdataset.json,Q00010,0.2,0.3646164161126838,0.9777870178222656
claude,synonym,ourdataset.json,Q00010,0.2,0.3941192475312966,0.9777466058731079
claude,synonym,ourdataset.json,Q00010,0.2,0.3625907942688127,0.9778305292129517
claude,synonym,ourdataset.json,Q00010,0.2,0.30828911372251006,0.9743769764900208
claude,synonym,ourdataset.json,Q00010,0.25,,
claude,synonym,ourdataset.json,Q00010,0.25,,
claude,synonym,ourdataset.json,Q00010,0.25,,
claude,synonym,ourdataset.json,Q00010,0.25,,
claude,synonym,ourdataset.json,Q00010,0.25,,
claude,synonym,ourdataset.json,Q00010,0.3,,
claude,synonym,ourdataset.json,Q00010,0.3,,
claude,synonym,ourdataset.json,Q00010,0.3,,
claude,synonym,ourdataset.json,Q00010,0.3,,
claude,synonym,ourdataset.json,Q00010,0.3,,
claude,synonym,ourdataset.json,Q00010,0.35,,
claude,synonym,ourdataset.json,Q00010,0.35,,
claude,synonym,ourdataset.json,Q00010,0.35,,
claude,synonym,ourdataset.json,Q00010,0.35,,
claude,synonym,ourdataset.json,Q00010,0.35,,
claude,synonym,ourdataset.json,Q00010,0.4,0.3105274428145255,0.9750429391860962
claude,synonym,ourdataset.json,Q00010,0.4,0.24397752383808094,0.9705456495285034
claude,synonym,ourdataset.json,Q00010,0.4,0.16109063971544793,0.9712028503417969
claude,synonym,ourdataset.json,Q00010,0.4,0.22857630412862595,0.9712337255477905
claude,synonym,ourdataset.json,Q00010,0.4,0.3348619013096824,0.9743319749832153
claude,synonym,ourdataset.json,Q00010,0.45,,
claude,synonym,ourdataset.json,Q00010,0.45,,
claude,synonym,ourdataset.json,Q00010,0.45,,
claude,synonym,ourdataset.json,Q00010,0.45,,
claude,synonym,ourdataset.json,Q00010,0.45,,
claude,synonym,ourdataset.json,Q00010,0.5,,
claude,synonym,ourdataset.json,Q00010,0.5,,
claude,synonym,ourdataset.json,Q00010,0.5,,
claude,synonym,ourdataset.json,Q00010,0.5,,
claude,synonym,ourdataset.json,Q00010,0.5,,
claude,synonym,ourdataset.json,Q00010,0.55,,
claude,synonym,ourdataset.json,Q00010,0.55,,
claude,synonym,ourdataset.json,Q00010,0.55,,
claude,synonym,ourdataset.json,Q00010,0.55,,
claude,synonym,ourdataset.json,Q00010,0.55,,
claude,synonym,ourdataset.json,Q00010,0.6,0.21499130966122165,0.977425754070282
claude,synonym,ourdataset.json,Q00010,0.6,0.3432773271037071,0.9776993989944458
claude,synonym,ourdataset.json,Q00010,0.6,0.30172795827444804,0.9735736846923828
claude,synonym,ourdataset.json,Q00010,0.6,0.28706696119839564,0.9756618738174438
claude,synonym,ourdataset.json,Q00010,0.6,0.37847217893957297,0.979510486125946
claude,synonym,ourdataset.json,Q00010,0.65,,
claude,synonym,ourdataset.json,Q00010,0.65,,
claude,synonym,ourdataset.json,Q00010,0.65,,
claude,synonym,ourdataset.json,Q00010,0.65,,
claude,synonym,ourdataset.json,Q00010,0.65,,
claude,synonym,ourdataset.json,Q00010,0.7,,
claude,synonym,ourdataset.json,Q00010,0.7,,
claude,synonym,ourdataset.json,Q00010,0.7,,
claude,synonym,ourdataset.json,Q00010,0.7,,
claude,synonym,ourdataset.json,Q00010,0.7,,
claude,synonym,ourdataset.json,Q00010,0.75,,
claude,synonym,ourdataset.json,Q00010,0.75,,
claude,synonym,ourdataset.json,Q00010,0.75,,
claude,synonym,ourdataset.json,Q00010,0.75,,
claude,synonym,ourdataset.json,Q00010,0.75,,
claude,synonym,ourdataset.json,Q00010,0.8,0.12988615940131068,0.9653609991073608
claude,synonym,ourdataset.json,Q00010,0.8,0.15797209522034827,0.9650988578796387
claude,synonym,ourdataset.json,Q00010,0.8,0.20394541837188696,0.9626302719116211
claude,synonym,ourdataset.json,Q00010,0.8,0.1672315236068817,0.9653627276420593
claude,synonym,ourdataset.json,Q00010,0.8,0.17613342921701677,0.9640892148017883
claude,synonym,ourdataset.json,Q00010,0.85,,
claude,synonym,ourdataset.json,Q00010,0.85,,
claude,synonym,ourdataset.json,Q00010,0.85,,
claude,synonym,ourdataset.json,Q00010,0.85,,
claude,synonym,ourdataset.json,Q00010,0.85,,
claude,synonym,ourdataset.json,Q00010,0.9,,
claude,synonym,ourdataset.json,Q00010,0.9,,
claude,synonym,ourdataset.json,Q00010,0.9,,
claude,synonym,ourdataset.json,Q00010,0.9,,
claude,synonym,ourdataset.json,Q00010,0.9,,
claude,synonym,ourdataset.json,Q00010,0.95,,
claude,synonym,ourdataset.json,Q00010,0.95,,
claude,synonym,ourdataset.json,Q00010,0.95,,
claude,synonym,ourdataset.json,Q00010,0.95,,
claude,synonym,ourdataset.json,Q00010,0.95,,
claude,synonym,ourdataset.json,Q00010,1.0,0.1666812706942463,0.9657151103019714
claude,synonym,ourdataset.json,Q00010,1.0,0.2570544115674326,0.9786626696586609
claude,synonym,ourdataset.json,Q00010,1.0,0.3313426617465596,0.9775656461715698
claude,synonym,ourdataset.json,Q00010,1.0,0.3467903465190276,0.9775515794754028
claude,synonym,ourdataset.json,Q00010,1.0,0.17598349808732477,0.9742722511291504
