model,method,dataset,task,augmentation_rate,tsed_score,bert_score
claude,synonym,ourdataset.json,Q00013,0.0,0.4249058380414315,0.978524386882782
claude,synonym,ourdataset.json,Q00013,0.0,0.42303921568627495,0.9769731760025024
claude,synonym,ourdataset.json,Q00013,0.0,0.36218194305970985,0.9754688143730164
claude,synonym,ourdataset.json,Q00013,0.0,0.4214679960119643,0.979764461517334
claude,synonym,ourdataset.json,Q00013,0.0,0.4007843137254906,0.9778591990470886
claude,synonym,ourdataset.json,Q00013,0.05,,
claude,synonym,ourdataset.json,Q00013,0.05,,
claude,synonym,ourdataset.json,Q00013,0.05,,
claude,synonym,ourdataset.json,Q00013,0.05,,
claude,synonym,ourdataset.json,Q00013,0.05,,
claude,synonym,ourdataset.json,Q00013,0.1,0.3276745175102712,0.9642623066902161
claude,synonym,ourdataset.json,Q00013,0.1,0.2540969577279358,0.9683855175971985
claude,synonym,ourdataset.json,Q00013,0.1,0.28976732026143853,0.9686113595962524
claude,synonym,ourdataset.json,Q00013,0.1,0.2400000000000003,0.960862934589386
claude,synonym,ourdataset.json,Q00013,0.1,0.3308411214953275,0.9672115445137024
claude,synonym,ourdataset.json,Q00013,0.15,,
claude,synonym,ourdataset.json,Q00013,0.15,,
claude,synonym,ourdataset.json,Q00013,0.15,,
claude,synonym,ourdataset.json,Q00013,0.15,,
claude,synonym,ourdataset.json,Q00013,0.15,,
claude,synonym,ourdataset.json,Q00013,0.2,0.3275151515151517,0.9650567770004272
claude,synonym,ourdataset.json,Q00013,0.2,0.30348936170212715,0.972728431224823
claude,synonym,ourdataset.json,Q00013,0.2,0.33267080745341665,0.9714618921279907
claude,synonym,ourdataset.json,Q00013,0.2,0.32743494423791736,0.9580081105232239
claude,synonym,ourdataset.json,Q00013,0.2,0.2986301369863015,0.9709407091140747
claude,synonym,ourdataset.json,Q00013,0.25,,
claude,synonym,ourdataset.json,Q00013,0.25,,
claude,synonym,ourdataset.json,Q00013,0.25,,
claude,synonym,ourdataset.json,Q00013,0.25,,
claude,synonym,ourdataset.json,Q00013,0.25,,
claude,synonym,ourdataset.json,Q00013,0.3,0.35478260869565253,0.9677049517631531
claude,synonym,ourdataset.json,Q00013,0.3,0.3287500000000001,0.9726751446723938
claude,synonym,ourdataset.json,Q00013,0.3,0.2695478409943213,0.9682173728942871
claude,synonym,ourdataset.json,Q00013,0.3,0.33069124423963137,0.9646800756454468
claude,synonym,ourdataset.json,Q00013,0.3,0.31414141414141455,0.9656320810317993
claude,synonym,ourdataset.json,Q00013,0.35,,
claude,synonym,ourdataset.json,Q00013,0.35,,
claude,synonym,ourdataset.json,Q00013,0.35,,
claude,synonym,ourdataset.json,Q00013,0.35,,
claude,synonym,ourdataset.json,Q00013,0.35,,
claude,synonym,ourdataset.json,Q00013,0.4,0.2140746137655411,0.9637464284896851
claude,synonym,ourdataset.json,Q00013,0.4,0.2982857142857148,0.9639975428581238
claude,synonym,ourdataset.json,Q00013,0.4,0.2966232562676815,0.969671368598938
claude,synonym,ourdataset.json,Q00013,0.4,0.32449122807017533,0.9641674160957336
claude,synonym,ourdataset.json,Q00013,0.4,0.34861313868613136,0.9676706194877625
claude,synonym,ourdataset.json,Q00013,0.45,,
claude,synonym,ourdataset.json,Q00013,0.45,,
claude,synonym,ourdataset.json,Q00013,0.45,,
claude,synonym,ourdataset.json,Q00013,0.45,,
claude,synonym,ourdataset.json,Q00013,0.45,,
claude,synonym,ourdataset.json,Q00013,0.5,0.2396358543417371,0.9706891775131226
claude,synonym,ourdataset.json,Q00013,0.5,0.31809523809523854,0.9701482653617859
claude,synonym,ourdataset.json,Q00013,0.5,0.30932126696832607,0.9683216214179993
claude,synonym,ourdataset.json,Q00013,0.5,0.3149344978165941,0.968640148639679
claude,synonym,ourdataset.json,Q00013,0.5,0.2943005181347154,0.9675762057304382
claude,synonym,ourdataset.json,Q00013,0.55,,
claude,synonym,ourdataset.json,Q00013,0.55,,
claude,synonym,ourdataset.json,Q00013,0.55,,
claude,synonym,ourdataset.json,Q00013,0.55,,
claude,synonym,ourdataset.json,Q00013,0.55,,
claude,synonym,ourdataset.json,Q00013,0.6,0.24270424836601334,0.9759238362312317
claude,synonym,ourdataset.json,Q00013,0.6,0.22856589147286854,0.9768865704536438
claude,synonym,ourdataset.json,Q00013,0.6,0.2429654528478063,0.9690361022949219
claude,synonym,ourdataset.json,Q00013,0.6,0.33703703703703736,0.9734247326850891
claude,synonym,ourdataset.json,Q00013,0.6,0.27846562993013346,0.9658075571060181
claude,synonym,ourdataset.json,Q00013,0.65,,
claude,synonym,ourdataset.json,Q00013,0.65,,
claude,synonym,ourdataset.json,Q00013,0.65,,
claude,synonym,ourdataset.json,Q00013,0.65,,
claude,synonym,ourdataset.json,Q00013,0.65,,
claude,synonym,ourdataset.json,Q00013,0.7,0.23963443004320392,0.9716073870658875
claude,synonym,ourdataset.json,Q00013,0.7,0.2077882194999165,0.9688288569450378
claude,synonym,ourdataset.json,Q00013,0.7,0.36238085742771686,0.9723054766654968
claude,synonym,ourdataset.json,Q00013,0.7,0.3066604548155354,0.9692646861076355
claude,synonym,ourdataset.json,Q00013,0.7,0.1880040323474024,0.9737457036972046
claude,synonym,ourdataset.json,Q00013,0.75,,
claude,synonym,ourdataset.json,Q00013,0.75,,
claude,synonym,ourdataset.json,Q00013,0.75,,
claude,synonym,ourdataset.json,Q00013,0.75,,
