model,method,dataset,task,augmentation_rate,tsed_score,bert_score
claude,synonym,ourdataset.json,Q00012,0.0,0.6408080808080808,0.9870476722717285
claude,synonym,ourdataset.json,Q00012,0.0,0.6487056277056277,0.983980655670166
claude,synonym,ourdataset.json,Q00012,0.0,0.6623232323232323,0.987330436706543
claude,synonym,ourdataset.json,Q00012,0.0,0.6364920634920634,0.9867204427719116
claude,synonym,ourdataset.json,Q00012,0.0,0.6028282828282829,0.9855238199234009
claude,synonym,ourdataset.json,Q00012,0.05,,
claude,synonym,ourdataset.json,Q00012,0.05,,
claude,synonym,ourdataset.json,Q00012,0.05,,
claude,synonym,ourdataset.json,Q00012,0.05,,
claude,synonym,ourdataset.json,Q00012,0.05,,
claude,synonym,ourdataset.json,Q00012,0.1,0.2978881987577647,0.9762612581253052
claude,synonym,ourdataset.json,Q00012,0.1,0.4267796610169491,0.9809938669204712
claude,synonym,ourdataset.json,Q00012,0.1,0.13972602739726087,0.9662259817123413
claude,synonym,ourdataset.json,Q00012,0.1,0.30565656565656607,0.9818122982978821
claude,synonym,ourdataset.json,Q00012,0.1,0.15888888888888902,0.9655501246452332
claude,synonym,ourdataset.json,Q00012,0.15,,
claude,synonym,ourdataset.json,Q00012,0.15,,
claude,synonym,ourdataset.json,Q00012,0.15,,
claude,synonym,ourdataset.json,Q00012,0.15,,
claude,synonym,ourdataset.json,Q00012,0.15,,
claude,synonym,ourdataset.json,Q00012,0.2,0.4753509805313084,0.9815114140510559
claude,synonym,ourdataset.json,Q00012,0.2,0.11323737373737423,0.9676660299301147
claude,synonym,ourdataset.json,Q00012,0.2,0.47835508935508936,0.9785102605819702
claude,synonym,ourdataset.json,Q00012,0.2,0.4704522271899322,0.9779437184333801
claude,synonym,ourdataset.json,Q00012,0.2,0.5765715395715396,0.9846858978271484
claude,synonym,ourdataset.json,Q00012,0.25,,
claude,synonym,ourdataset.json,Q00012,0.25,,
claude,synonym,ourdataset.json,Q00012,0.25,,
claude,synonym,ourdataset.json,Q00012,0.25,,
claude,synonym,ourdataset.json,Q00012,0.25,,
claude,synonym,ourdataset.json,Q00012,0.3,0.4955889884763124,0.9837538599967957
claude,synonym,ourdataset.json,Q00012,0.3,0.35102803738317806,0.976556122303009
claude,synonym,ourdataset.json,Q00012,0.3,0.40495410782296026,0.982345700263977
claude,synonym,ourdataset.json,Q00012,0.3,0.5122381711855397,0.9818159341812134
claude,synonym,ourdataset.json,Q00012,0.3,0.47893300089502633,0.9824814796447754
claude,synonym,ourdataset.json,Q00012,0.35,,
claude,synonym,ourdataset.json,Q00012,0.35,,
claude,synonym,ourdataset.json,Q00012,0.35,,
claude,synonym,ourdataset.json,Q00012,0.35,,
claude,synonym,ourdataset.json,Q00012,0.35,,
claude,synonym,ourdataset.json,Q00012,0.4,0.26382359898753366,0.9766355752944946
claude,synonym,ourdataset.json,Q00012,0.4,0.4632655122655123,0.9819647073745728
claude,synonym,ourdataset.json,Q00012,0.4,0.37535353535353555,0.978778064250946
claude,synonym,ourdataset.json,Q00012,0.4,0.26382359898753366,0.9763913154602051
claude,synonym,ourdataset.json,Q00012,0.4,0.3790831973127056,0.9783193469047546
claude,synonym,ourdataset.json,Q00012,0.45,,
claude,synonym,ourdataset.json,Q00012,0.45,,
claude,synonym,ourdataset.json,Q00012,0.45,,
claude,synonym,ourdataset.json,Q00012,0.45,,
claude,synonym,ourdataset.json,Q00012,0.45,,
claude,synonym,ourdataset.json,Q00012,0.5,0.47936146003359126,0.9815011024475098
claude,synonym,ourdataset.json,Q00012,0.5,0.36949152542372915,0.9797396659851074
claude,synonym,ourdataset.json,Q00012,0.5,0.4277685950413227,0.9809010624885559
claude,synonym,ourdataset.json,Q00012,0.5,0.4747657295850066,0.9815395474433899
claude,synonym,ourdataset.json,Q00012,0.5,0.41851425648894036,0.9813035726547241
claude,synonym,ourdataset.json,Q00012,0.55,,
claude,synonym,ourdataset.json,Q00012,0.55,,
claude,synonym,ourdataset.json,Q00012,0.55,,
claude,synonym,ourdataset.json,Q00012,0.55,,
claude,synonym,ourdataset.json,Q00012,0.55,,
claude,synonym,ourdataset.json,Q00012,0.6,0.6192380952380953,0.9842001795768738
claude,synonym,ourdataset.json,Q00012,0.6,0.6293803846426798,0.9855883717536926
claude,synonym,ourdataset.json,Q00012,0.6,0.6412991034466444,0.9856187105178833
claude,synonym,ourdataset.json,Q00012,0.6,0.5765715395715396,0.9845897555351257
