model,method,dataset,task,augmentation_rate,tsed_score,bert_score
openai,keyboard,oldleetcode.json,Q00011,0.0,0.9757575757575758,0.9974517822265625
openai,keyboard,oldleetcode.json,Q00011,0.0,0.9924242424242424,0.9989285469055176
openai,keyboard,oldleetcode.json,Q00011,0.0,0.9924242424242424,0.9989285469055176
openai,keyboard,oldleetcode.json,Q00011,0.0,0.9924242424242424,0.9989285469055176
openai,keyboard,oldleetcode.json,Q00011,0.0,0.9924242424242424,0.9976252317428589
openai,keyboard,oldleetcode.json,Q00011,0.05,,
openai,keyboard,oldleetcode.json,Q00011,0.05,,
openai,keyboard,oldleetcode.json,Q00011,0.05,,
openai,keyboard,oldleetcode.json,Q00011,0.05,,
openai,keyboard,oldleetcode.json,Q00011,0.05,,
openai,keyboard,oldleetcode.json,Q00011,0.1,0.9767955141970891,0.9959257245063782
openai,keyboard,oldleetcode.json,Q00011,0.1,0.9767955141970891,0.9959257245063782
openai,keyboard,oldleetcode.json,Q00011,0.1,0.9924242424242424,0.9955739974975586
openai,keyboard,oldleetcode.json,Q00011,0.1,0.8345740873299927,0.9913948178291321
openai,keyboard,oldleetcode.json,Q00011,0.1,0.9767955141970891,0.9959257245063782
openai,keyboard,oldleetcode.json,Q00011,0.15,,
openai,keyboard,oldleetcode.json,Q00011,0.15,,
openai,keyboard,oldleetcode.json,Q00011,0.15,,
openai,keyboard,oldleetcode.json,Q00011,0.15,,
openai,keyboard,oldleetcode.json,Q00011,0.15,,
openai,keyboard,oldleetcode.json,Q00011,0.2,0.9924242424242424,0.9968868494033813
openai,keyboard,oldleetcode.json,Q00011,0.2,0.9924242424242424,0.9966870546340942
openai,keyboard,oldleetcode.json,Q00011,0.2,0.9924242424242424,0.9968868494033813
openai,keyboard,oldleetcode.json,Q00011,0.2,0.9924242424242424,0.9968765377998352
openai,keyboard,oldleetcode.json,Q00011,0.2,0.9924242424242424,0.9968868494033813
openai,keyboard,oldleetcode.json,Q00011,0.25,,
openai,keyboard,oldleetcode.json,Q00011,0.25,,
openai,keyboard,oldleetcode.json,Q00011,0.25,,
openai,keyboard,oldleetcode.json,Q00011,0.25,,
openai,keyboard,oldleetcode.json,Q00011,0.25,,
openai,keyboard,oldleetcode.json,Q00011,0.3,0.9197080291970803,0.9949633479118347
openai,keyboard,oldleetcode.json,Q00011,0.3,0.9197080291970803,0.9949633479118347
openai,keyboard,oldleetcode.json,Q00011,0.3,0.9197080291970803,0.9950477480888367
openai,keyboard,oldleetcode.json,Q00011,0.3,0.9197080291970803,0.9942927360534668
openai,keyboard,oldleetcode.json,Q00011,0.3,0.9197080291970803,0.9949633479118347
openai,keyboard,oldleetcode.json,Q00011,0.35,,
openai,keyboard,oldleetcode.json,Q00011,0.35,,
openai,keyboard,oldleetcode.json,Q00011,0.35,,
openai,keyboard,oldleetcode.json,Q00011,0.35,,
openai,keyboard,oldleetcode.json,Q00011,0.35,,
openai,keyboard,oldleetcode.json,Q00011,0.4,0.9197080291970803,0.9951047897338867
openai,keyboard,oldleetcode.json,Q00011,0.4,0.9197080291970803,0.9951047897338867
openai,keyboard,oldleetcode.json,Q00011,0.4,0.9197080291970803,0.9951047897338867
openai,keyboard,oldleetcode.json,Q00011,0.4,0.9197080291970803,0.9951047897338867
openai,keyboard,oldleetcode.json,Q00011,0.4,0.9197080291970803,0.9951047897338867
openai,keyboard,oldleetcode.json,Q00011,0.45,,
openai,keyboard,oldleetcode.json,Q00011,0.45,,
openai,keyboard,oldleetcode.json,Q00011,0.45,,
openai,keyboard,oldleetcode.json,Q00011,0.45,,
openai,keyboard,oldleetcode.json,Q00011,0.45,,
openai,keyboard,oldleetcode.json,Q00011,0.5,0.8662251655629138,0.9955534934997559
openai,keyboard,oldleetcode.json,Q00011,0.5,0.8662251655629138,0.9955534934997559
openai,keyboard,oldleetcode.json,Q00011,0.5,0.8662251655629138,0.9955534934997559
openai,keyboard,oldleetcode.json,Q00011,0.5,0.8662251655629138,0.9955843687057495
openai,keyboard,oldleetcode.json,Q00011,0.5,0.8662251655629138,0.9955843687057495
openai,keyboard,oldleetcode.json,Q00011,0.55,,
openai,keyboard,oldleetcode.json,Q00011,0.55,,
openai,keyboard,oldleetcode.json,Q00011,0.55,,
openai,keyboard,oldleetcode.json,Q00011,0.55,,
openai,keyboard,oldleetcode.json,Q00011,0.55,,
openai,keyboard,oldleetcode.json,Q00011,0.6,0.7824277456647397,0.9902780652046204
openai,keyboard,oldleetcode.json,Q00011,0.6,0.7824277456647397,0.9906008839607239
openai,keyboard,oldleetcode.json,Q00011,0.6,0.7824277456647397,0.9902780652046204
openai,keyboard,oldleetcode.json,Q00011,0.6,0.7824277456647397,0.9902780652046204
openai,keyboard,oldleetcode.json,Q00011,0.6,0.7824277456647397,0.9906008839607239
openai,keyboard,oldleetcode.json,Q00011,0.65,,
openai,keyboard,oldleetcode.json,Q00011,0.65,,
openai,keyboard,oldleetcode.json,Q00011,0.65,,
openai,keyboard,oldleetcode.json,Q00011,0.65,,
openai,keyboard,oldleetcode.json,Q00011,0.65,,
