model,method,dataset,task,augmentation_rate,tsed_score,bert_score
openai,keyboard,oldleetcode.json,Q00010,0.0,1.0,1.0
openai,keyboard,oldleetcode.json,Q00010,0.0,1.0,1.0
openai,keyboard,oldleetcode.json,Q00010,0.0,1.0,1.0
openai,keyboard,oldleetcode.json,Q00010,0.0,1.0,1.0
openai,keyboard,oldleetcode.json,Q00010,0.0,1.0,1.0
openai,keyboard,oldleetcode.json,Q00010,0.05,,
openai,keyboard,oldleetcode.json,Q00010,0.05,,
openai,keyboard,oldleetcode.json,Q00010,0.05,,
openai,keyboard,oldleetcode.json,Q00010,0.05,,
openai,keyboard,oldleetcode.json,Q00010,0.05,,
openai,keyboard,oldleetcode.json,Q00010,0.1,1.0,0.9988656044006348
openai,keyboard,oldleetcode.json,Q00010,0.1,1.0,1.0
openai,keyboard,oldleetcode.json,Q00010,0.1,1.0,1.0
openai,keyboard,oldleetcode.json,Q00010,0.1,1.0,0.9988656044006348
openai,keyboard,oldleetcode.json,Q00010,0.1,1.0,1.0
openai,keyboard,oldleetcode.json,Q00010,0.15,,
openai,keyboard,oldleetcode.json,Q00010,0.15,,
openai,keyboard,oldleetcode.json,Q00010,0.15,,
openai,keyboard,oldleetcode.json,Q00010,0.15,,
openai,keyboard,oldleetcode.json,Q00010,0.15,,
openai,keyboard,oldleetcode.json,Q00010,0.2,0.9142857142857143,0.9970189332962036
openai,keyboard,oldleetcode.json,Q00010,0.2,0.8976744186046514,0.9946367144584656
openai,keyboard,oldleetcode.json,Q00010,0.2,0.9142857142857143,0.9970189332962036
openai,keyboard,oldleetcode.json,Q00010,0.2,0.8976744186046514,0.9946367144584656
openai,keyboard,oldleetcode.json,Q00010,0.2,0.9142857142857143,0.9970189332962036
openai,keyboard,oldleetcode.json,Q00010,0.25,,
openai,keyboard,oldleetcode.json,Q00010,0.25,,
openai,keyboard,oldleetcode.json,Q00010,0.25,,
openai,keyboard,oldleetcode.json,Q00010,0.25,,
openai,keyboard,oldleetcode.json,Q00010,0.25,,
openai,keyboard,oldleetcode.json,Q00010,0.3,0.764705882352941,0.9956167936325073
openai,keyboard,oldleetcode.json,Q00010,0.3,0.6904347826086955,0.9951839447021484
openai,keyboard,oldleetcode.json,Q00010,0.3,0.764705882352941,0.9956167936325073
openai,keyboard,oldleetcode.json,Q00010,0.3,0.764705882352941,0.9956167936325073
openai,keyboard,oldleetcode.json,Q00010,0.3,0.764705882352941,0.9956167936325073
openai,keyboard,oldleetcode.json,Q00010,0.35,,
openai,keyboard,oldleetcode.json,Q00010,0.35,,
openai,keyboard,oldleetcode.json,Q00010,0.35,,
openai,keyboard,oldleetcode.json,Q00010,0.35,,
openai,keyboard,oldleetcode.json,Q00010,0.35,,
openai,keyboard,oldleetcode.json,Q00010,0.4,0.764705882352941,0.996678352355957
openai,keyboard,oldleetcode.json,Q00010,0.4,0.764705882352941,0.9956167936325073
openai,keyboard,oldleetcode.json,Q00010,0.4,0.764705882352941,0.9956167936325073
openai,keyboard,oldleetcode.json,Q00010,0.4,0.764705882352941,0.9956167936325073
openai,keyboard,oldleetcode.json,Q00010,0.4,0.764705882352941,0.9956167936325073
