model,method,dataset,task,augmentation_rate,tsed_score,bert_score
openai,synonym,oldleetcode.json,Q00007,0.0,1.0,0.9996398687362671
openai,synonym,oldleetcode.json,Q00007,0.0,1.0,0.9996398687362671
openai,synonym,oldleetcode.json,Q00007,0.0,1.0,0.998559832572937
openai,synonym,oldleetcode.json,Q00007,0.0,1.0,0.9996398687362671
openai,synonym,oldleetcode.json,Q00007,0.0,1.0,0.9996398687362671
openai,synonym,oldleetcode.json,Q00007,0.05,,
openai,synonym,oldleetcode.json,Q00007,0.05,,
openai,synonym,oldleetcode.json,Q00007,0.05,,
openai,synonym,oldleetcode.json,Q00007,0.05,,
openai,synonym,oldleetcode.json,Q00007,0.05,,
openai,synonym,oldleetcode.json,Q00007,0.1,0.85578231292517,0.9921972155570984
openai,synonym,oldleetcode.json,Q00007,0.1,1.0,0.9971475601196289
openai,synonym,oldleetcode.json,Q00007,0.1,0.6905405405405406,0.9891478419303894
openai,synonym,oldleetcode.json,Q00007,0.1,0.6905405405405406,0.9891478419303894
openai,synonym,oldleetcode.json,Q00007,0.1,0.9272727272727274,0.9970470666885376
openai,synonym,oldleetcode.json,Q00007,0.15,,
openai,synonym,oldleetcode.json,Q00007,0.15,,
openai,synonym,oldleetcode.json,Q00007,0.15,,
openai,synonym,oldleetcode.json,Q00007,0.15,,
openai,synonym,oldleetcode.json,Q00007,0.15,,
openai,synonym,oldleetcode.json,Q00007,0.2,0.8027586206896553,0.9869461059570312
openai,synonym,oldleetcode.json,Q00007,0.2,0.8027586206896553,0.9869461059570312
openai,synonym,oldleetcode.json,Q00007,0.2,0.7680555555555555,0.9917078018188477
openai,synonym,oldleetcode.json,Q00007,0.2,0.7680555555555555,0.9917078018188477
openai,synonym,oldleetcode.json,Q00007,0.2,0.8027586206896553,0.9869461059570312
openai,synonym,oldleetcode.json,Q00007,0.25,,
openai,synonym,oldleetcode.json,Q00007,0.25,,
openai,synonym,oldleetcode.json,Q00007,0.25,,
openai,synonym,oldleetcode.json,Q00007,0.25,,
openai,synonym,oldleetcode.json,Q00007,0.25,,
openai,synonym,oldleetcode.json,Q00007,0.3,0.85578231292517,0.9910081624984741
