model,method,dataset,task,augmentation_rate,tsed_score,bert_score
deepseek,paraphraser,newleetcode.json,Q00007,0.0,0.5194085389737566,0.9780227541923523
deepseek,paraphraser,newleetcode.json,Q00007,0.0,0.6968899334116729,0.981783390045166
deepseek,paraphraser,newleetcode.json,Q00007,0.0,,
deepseek,paraphraser,newleetcode.json,Q00007,0.0,0.655489228358794,0.9814549684524536
deepseek,paraphraser,newleetcode.json,Q00007,0.0,0.7043478260869568,0.9822233319282532
deepseek,paraphraser,newleetcode.json,Q00007,0.25,,
deepseek,paraphraser,newleetcode.json,Q00007,0.25,,
deepseek,paraphraser,newleetcode.json,Q00007,0.25,,
deepseek,paraphraser,newleetcode.json,Q00007,0.25,,
deepseek,paraphraser,newleetcode.json,Q00007,0.25,,
deepseek,paraphraser,newleetcode.json,Q00007,0.6,0.3713793103448283,0.9678899645805359
deepseek,paraphraser,newleetcode.json,Q00007,0.6,0.3793788819875785,0.9694241285324097
deepseek,paraphraser,newleetcode.json,Q00007,0.6,0.5177613787700747,0.9753097295761108
deepseek,paraphraser,newleetcode.json,Q00007,0.6,0.49860845554758626,0.971636176109314
deepseek,paraphraser,newleetcode.json,Q00007,0.6,0.5049414063949536,0.9722616076469421
deepseek,paraphraser,newleetcode.json,Q00007,0.9,,
deepseek,paraphraser,newleetcode.json,Q00007,0.9,,
deepseek,paraphraser,newleetcode.json,Q00007,0.9,,
deepseek,paraphraser,newleetcode.json,Q00007,0.9,,
deepseek,paraphraser,newleetcode.json,Q00007,0.9,,
