model,method,dataset,task,augmentation_rate,tsed_score,bert_score
openai,keyboard,newleetcode.json,Q00013,0.0,1.0,0.9989131689071655
openai,keyboard,newleetcode.json,Q00013,0.0,1.0,0.9989131689071655
openai,keyboard,newleetcode.json,Q00013,0.0,1.0,0.9989131689071655
openai,keyboard,newleetcode.json,Q00013,0.0,1.0,0.9983211755752563
openai,keyboard,newleetcode.json,Q00013,0.0,1.0,0.9961449503898621
openai,keyboard,newleetcode.json,Q00013,0.05,,
openai,keyboard,newleetcode.json,Q00013,0.05,,
openai,keyboard,newleetcode.json,Q00013,0.05,,
openai,keyboard,newleetcode.json,Q00013,0.05,,
openai,keyboard,newleetcode.json,Q00013,0.05,,
openai,keyboard,newleetcode.json,Q00013,0.1,0.9097791798107255,0.9902691841125488
openai,keyboard,newleetcode.json,Q00013,0.1,0.9503267973856209,0.9902986288070679
openai,keyboard,newleetcode.json,Q00013,0.1,0.9097791798107255,0.9907060861587524
openai,keyboard,newleetcode.json,Q00013,0.1,1.0,0.9885455369949341
openai,keyboard,newleetcode.json,Q00013,0.1,0.9503267973856209,0.9902986288070679
openai,keyboard,newleetcode.json,Q00013,0.15,,
openai,keyboard,newleetcode.json,Q00013,0.15,,
openai,keyboard,newleetcode.json,Q00013,0.15,,
openai,keyboard,newleetcode.json,Q00013,0.15,,
openai,keyboard,newleetcode.json,Q00013,0.15,,
openai,keyboard,newleetcode.json,Q00013,0.2,0.8953271028037383,0.98091059923172
openai,keyboard,newleetcode.json,Q00013,0.2,0.8646153846153846,0.9809677004814148
openai,keyboard,newleetcode.json,Q00013,0.2,0.8953271028037383,0.98091059923172
openai,keyboard,newleetcode.json,Q00013,0.2,0.8953271028037383,0.9808160662651062
openai,keyboard,newleetcode.json,Q00013,0.2,0.8953271028037383,0.98091059923172
openai,keyboard,newleetcode.json,Q00013,0.25,,
openai,keyboard,newleetcode.json,Q00013,0.25,,
openai,keyboard,newleetcode.json,Q00013,0.25,,
openai,keyboard,newleetcode.json,Q00013,0.25,,
openai,keyboard,newleetcode.json,Q00013,0.25,,
openai,keyboard,newleetcode.json,Q00013,0.3,0.5522875816993463,0.985918402671814
openai,keyboard,newleetcode.json,Q00013,0.3,0.5483660130718953,0.9850430488586426
openai,keyboard,newleetcode.json,Q00013,0.3,0.5470588235294119,0.984520435333252
openai,keyboard,newleetcode.json,Q00013,0.3,0.5470588235294119,0.9837067723274231
openai,keyboard,newleetcode.json,Q00013,0.3,0.5549019607843136,0.9856322407722473
openai,keyboard,newleetcode.json,Q00013,0.35,,
openai,keyboard,newleetcode.json,Q00013,0.35,,
openai,keyboard,newleetcode.json,Q00013,0.35,,
openai,keyboard,newleetcode.json,Q00013,0.35,,
openai,keyboard,newleetcode.json,Q00013,0.35,,
openai,keyboard,newleetcode.json,Q00013,0.4,0.3444444444444439,0.9727535247802734
openai,keyboard,newleetcode.json,Q00013,0.4,0.27843137254901856,0.9718937873840332
openai,keyboard,newleetcode.json,Q00013,0.4,0.3222222222222208,0.973091721534729
openai,keyboard,newleetcode.json,Q00013,0.4,0.3222222222222208,0.9732756614685059
openai,keyboard,newleetcode.json,Q00013,0.4,0.2862745098039217,0.9706598520278931
openai,keyboard,newleetcode.json,Q00013,0.45,,
openai,keyboard,newleetcode.json,Q00013,0.45,,
openai,keyboard,newleetcode.json,Q00013,0.45,,
openai,keyboard,newleetcode.json,Q00013,0.45,,
openai,keyboard,newleetcode.json,Q00013,0.45,,
openai,keyboard,newleetcode.json,Q00013,0.5,0.4509803921568626,0.9716919660568237
openai,keyboard,newleetcode.json,Q00013,0.5,0.48954248366013087,0.9724787473678589
openai,keyboard,newleetcode.json,Q00013,0.5,0.4509803921568626,0.9735184907913208
openai,keyboard,newleetcode.json,Q00013,0.5,0.4509803921568626,0.9720395803451538
openai,keyboard,newleetcode.json,Q00013,0.5,0.46274509803921565,0.9727534055709839
openai,keyboard,newleetcode.json,Q00013,0.55,,
openai,keyboard,newleetcode.json,Q00013,0.55,,
openai,keyboard,newleetcode.json,Q00013,0.55,,
openai,keyboard,newleetcode.json,Q00013,0.55,,
openai,keyboard,newleetcode.json,Q00013,0.55,,
openai,keyboard,newleetcode.json,Q00013,0.6,0.2516339869281044,0.9686503410339355
openai,keyboard,newleetcode.json,Q00013,0.6,0.2516339869281044,0.9686504602432251
openai,keyboard,newleetcode.json,Q00013,0.6,0.2588235294117645,0.9684256315231323
openai,keyboard,newleetcode.json,Q00013,0.6,0.2588235294117645,0.9684256315231323
openai,keyboard,newleetcode.json,Q00013,0.6,0.2588235294117645,0.9682184457778931
openai,keyboard,newleetcode.json,Q00013,0.65,,
openai,keyboard,newleetcode.json,Q00013,0.65,,
openai,keyboard,newleetcode.json,Q00013,0.65,,
openai,keyboard,newleetcode.json,Q00013,0.65,,
openai,keyboard,newleetcode.json,Q00013,0.65,,
openai,keyboard,newleetcode.json,Q00013,0.7,0.20980392156862768,0.9682506322860718
openai,keyboard,newleetcode.json,Q00013,0.7,0.20980392156862768,0.9682506322860718
openai,keyboard,newleetcode.json,Q00013,0.7,0.20980392156862768,0.9682506322860718
openai,keyboard,newleetcode.json,Q00013,0.7,0.19477124183006553,0.9688705205917358
openai,keyboard,newleetcode.json,Q00013,0.7,0.20980392156862768,0.9682506322860718
openai,keyboard,newleetcode.json,Q00013,0.75,,
openai,keyboard,newleetcode.json,Q00013,0.75,,
openai,keyboard,newleetcode.json,Q00013,0.75,,
openai,keyboard,newleetcode.json,Q00013,0.75,,
openai,keyboard,newleetcode.json,Q00013,0.75,,
openai,keyboard,newleetcode.json,Q00013,0.8,0.2575163398692811,0.970417857170105
openai,keyboard,newleetcode.json,Q00013,0.8,0.2111111111111109,0.967965304851532
openai,keyboard,newleetcode.json,Q00013,0.8,0.2575163398692811,0.9705598950386047
openai,keyboard,newleetcode.json,Q00013,0.8,0.23921568627450923,0.9693750143051147
openai,keyboard,newleetcode.json,Q00013,0.8,0.24575163398692806,0.968910813331604
openai,keyboard,newleetcode.json,Q00013,0.85,,
openai,keyboard,newleetcode.json,Q00013,0.85,,
openai,keyboard,newleetcode.json,Q00013,0.85,,
openai,keyboard,newleetcode.json,Q00013,0.85,,
openai,keyboard,newleetcode.json,Q00013,0.85,,
openai,keyboard,newleetcode.json,Q00013,0.9,0.22679738562091475,0.9706668853759766
openai,keyboard,newleetcode.json,Q00013,0.9,0.2379084967320258,0.9703103303909302
openai,keyboard,newleetcode.json,Q00013,0.9,0.2660130718954248,0.9701576232910156
openai,keyboard,newleetcode.json,Q00013,0.9,0.22810457516339838,0.9702118039131165
openai,keyboard,newleetcode.json,Q00013,0.9,0.22222222222222204,0.9676700830459595
openai,keyboard,newleetcode.json,Q00013,0.95,,
openai,keyboard,newleetcode.json,Q00013,0.95,,
openai,keyboard,newleetcode.json,Q00013,0.95,,
openai,keyboard,newleetcode.json,Q00013,0.95,,
